date,gross_stock_trades,gross_option_trades,gross_trades_value,stock_trading_costs,option_trading_costs,net_trading_costs,stock_pos_value,option_pos_value,gross_pos_value,stock_PL,option_PL,net_PL,daily_stock_PL,daily_option_PL,daily_net_PL,start_cash,initial_kapital,short_fee,initial_cash,interest,lever_cash,leverage_fee,end_kapital,net_short_fees,net_interest_paid,net_interest_earned,net_pos_value,tot_cash
11/27/18,225930.7191,0,225930.7191,22.59307191,0,22.59307191,-356396.5236,-110246,-466642.5236,-213838.8744,247854.1496,34015.27522,-22.59307191,0,-22.59307191,1040585.182,1040539.262,23.32665144,1510872.135,88.77156101,0,0,1040628.034,1409.14556,9567.959519,1546.055523,1044318.383,10496326.24
11/28/18,1399377.859,0,1399377.859,139.9377859,0,139.9377859,1034775.186,-123920,910855.1862,-213978.8122,247854.1496,33875.33744,-139.9377859,0,-139.9377859,1040628.034,1040488.096,0,111443.1097,6.501227303,0,0,1040494.597,1409.14556,9574.460747,1546.055523,1022304.797,9096801.946
11/29/18,139811.0077,0,139811.0077,13.98110077,0,13.98110077,892703.0338,-122378,770325.0338,-213992.7933,247854.1496,33861.35634,-13.98110077,0,-13.98110077,1040494.597,1040480.616,0,251246.6375,14.72929799,0,0,1040495.345,1409.14556,9589.190045,1546.055523,1021586.401,9236584.243
11/30/18,315685.1303,0,315685.1303,31.56851303,0,31.56851303,1213829.489,-131495,1082334.489,-214024.3618,247854.1496,33829.78782,-31.56851303,0,-31.56851303,1040495.345,1040463.777,0,0,0,64455.33208,4.237003792,1040459.54,1409.14556,9589.190045,1550.292527,1017874.92,8920871.781
12/3/18,897788.5394,7299,905087.5394,89.77885394,0.7299,90.50875394,2127690.865,-127464,2000226.865,-217309.2388,250337.4197,33028.18092,-3284.876999,2483.2701,-801.6068989,1040459.54,1039657.933,0,0,0,969637.6172,64.13768864,1039593.795,1409.14556,9589.190045,1614.430216,1030525.111,8015757.871
12/4/18,1928823.787,24455,1953278.787,192.8823787,2.4455,195.3278787,129924.7144,-77431,52493.71437,-245313.2029,261304.9742,15991.77129,-28003.96414,10967.5545,-17036.40964,1039593.795,1022557.386,0,934471.704,56.3329712,0,0,1022613.719,1409.14556,9645.523016,1614.430216,987021.7514,9919874.997
12/6/18,34768.31734,11145,45913.31734,3.476831734,1.1145,4.591331734,164495.9211,-60828,103667.9211,-257621.5014,266298.8597,8677.358281,-12308.29851,4993.8855,-7314.413007,1022613.719,1015299.306,0,888610.1283,53.01755083,0,0,1015352.323,1409.14556,9698.540567,1614.430216,992331.067,9873904.071
12/7/18,404937.5618,18352,423289.5618,40.49375618,1.8352,42.32895618,-244263.8665,-47452,-291715.8665,-266682.826,264185.0245,-2497.80154,-9061.32462,-2113.8352,-11175.15982,1015352.323,1004161.141,16.02210624,1275190.357,75.10560076,0,0,1004236.247,1425.167666,9773.646168,1614.430216,983549.5957,10260372.2
12/10/18,167211.0253,12944,180155.0253,16.72110253,1.2944,18.01550253,-77516.21689,-27364,-104880.2169,-277600.2106,269255.7301,-8344.480498,-10917.38456,5070.7056,-5846.678959,1004236.247,998384.4836,5.084152645,1095087.337,64.4922744,0,0,998448.9759,1430.251819,9838.138442,1614.430216,990271.6126,10080134.66
12/11/18,21013.07345,12690,33703.07345,2.101307345,1.269,3.370307345,-98546.903,-12516,-111062.903,-287446.8445,278092.4611,-9354.383391,-9846.633893,8836.731,-1009.902893,998448.9759,997432.7595,6.313471558,1103465.219,63.30143766,0,0,997496.061,1436.56529,9901.43988,1614.430216,992465.6176,10088391.07
12/12/18,34117.29084,0,34117.29084,3.411729084,0,3.411729084,-64925.83516,-11508,-76433.83516,-287450.2562,278092.4611,-9357.795121,-3.411729085,0,-3.411729084,997496.061,997488.5888,4.060447571,1069403.758,59.71171037,0,0,997548.3005,1440.625738,9961.15159,1614.430216,993029.6341,10054210.65
12/13/18,13534.77226,0,13534.77226,1.353477226,0,1.353477226,-78438.59534,-10304,-88742.59534,-287451.6097,278092.4611,-9359.148598,-1.353477226,0,-1.353477226,997548.3005,997541.6496,5.297395726,1082991.591,65.89401458,0,0,997607.5437,1445.923133,10027.0456,1614.430216,994314.8894,10067678.18
12/14/18,153649.7423,0,153649.7423,15.36497423,0,15.36497423,-230639.9858,-13384,-244023.9858,-287466.9747,278092.4611,-9374.513572,-15.36497423,0,-15.36497423,997607.5437,997576.5707,15.60794356,1236676.254,75.41439519,0,0,997651.9851,1461.531077,10102.46,1614.430216,992727.6826,10221237.14
12/17/18,225271.0844,18410,243681.0844,22.52710844,1.841,24.36810844,-844.118016,-1263,-2107.118016,-289037.0209,272980.6201,-16056.4008,-1570.046228,-5111.841,-6681.887228,997651.9851,990970.0409,0.057001762,993046.1589,60.41398318,0,0,991030.4549,1461.588079,10162.87398,1614.430216,990999.4549,9977471.273
12/18/18,11029.17455,23826,34855.17455,1.102917455,2.3826,3.485517455,-11872.367,-25476,-37348.367,-289038.1238,272978.2375,-16059.88632,-1.102917454,-2.3826,-3.485517455,991030.4549,991026.2285,0.740868509,1027957.521,57.25630638,0,0,991083.4848,1462.328947,10220.13029,1614.430216,990666.4104,10012265.71
12/19/18,113100.1663,0,113100.1663,11.31001663,0,11.31001663,-124794.7364,-24287,-149081.7364,-289049.4338,272978.2375,-16071.19633,-11.31001663,0,-11.31001663,991083.4848,991064.2318,7.942974182,1141095.691,64.98276057,0,0,991129.2146,1470.271921,10285.11305,1614.430216,992078.9371,10125289.58
12/20/18,84731.21072,0,84731.21072,8.473121072,0,8.473121072,-207494.5435,-28760,-236254.5435,-289057.907,272978.2375,-16079.66946,-8.473121072,0,-8.473121072,991129.2146,991106.0951,14.6463927,1225868.765,78.33691123,0,0,991184.432,1484.918314,10363.44996,1614.430216,989692.5581,10209933.98
12/21/18,121067.6711,0,121067.6711,12.10676711,0,12.10676711,-323130.7719,-33431,-356561.7719,-289070.0137,272978.2375,-16091.77622,-12.10676711,0,-12.10676711,991184.432,991149.9202,22.40505036,1346980.261,84.3892057,0,0,991234.3094,1507.323364,10447.83917,1614.430216,990502.8782,10330905.16
12/24/18,84815.49639,0,84815.49639,8.481549639,0,8.481549639,-399408.2055,-43778,-443186.2055,-289078.4953,272978.2375,-16100.25777,-8.481549639,0,-8.481549639,991234.3094,991197.6381,28.18972557,1431843.475,91.48765636,0,0,991289.1257,1535.51309,10539.32682,1614.430216,988748.7573,10415620.68
12/26/18,244153.1754,22320,266473.1754,24.41531754,2.232,26.64731754,-175435.0811,-51629,-227064.0811,-289102.9106,272976.0055,-16126.90509,-24.41531754,-2.232,-26.64731754,991289.1257,991250.2427,12.23576957,1210062.904,76.3060002,0,0,991326.5487,1547.74886,10615.63282,1614.430216,983075.1293,10193684.55
12/27/18,97599.14757,22680,120279.1476,9.759914757,2.268,12.02791476,-79182.80288,-74637,-153819.8029,-289112.6705,272973.7375,-16138.933,-9.759914758,-2.268,-12.02791476,991326.5487,991309.162,5.358777984,1135202.676,69.23060459,0,0,991378.3926,1553.107638,10684.86343,1614.430216,981452.1038,10118684.15
12/28/18,39518.2061,0,39518.2061,3.95182061,0,3.95182061,-118598.8665,-68589,-187187.8665,-289116.6223,272973.7375,-16142.88483,-3.95182061,0,-3.95182061,991378.3926,991366.7763,7.664448306,1174778.496,68.05107892,0,0,991434.8274,1560.772086,10752.91451,1614.430216,987658.6811,10158130.35
12/31/18,121385.9691,0,121385.9691,12.13859691,0,12.13859691,1748.31536,-60578,-58829.68464,-289128.7609,272973.7375,-16155.02342,-12.1385969,0,-12.13859691,991434.8274,991422.6888,0,1053448.44,59.70048618,0,0,991482.3893,1560.772086,10812.61499,1614.430216,994678.4558,10036672.54
1/2/19,16978.04039,0,16978.04039,1.697804039,0,1.697804039,-15227.9062,-50570,-65797.9062,-289130.4587,272973.7375,-16156.72123,-1.69780404,0,-1.697804039,991482.3893,991479.6589,1.032533151,1070483.45,65.42243112,0,0,991545.0814,1561.804619,10878.03742,1614.430216,1004750.967,10053583.46
1/3/19,463338.0945,0,463338.0945,46.33380945,0,46.33380945,-478202.6199,-56601,-534803.6199,-289176.7925,272973.7375,-16203.05504,-46.33380945,0,-46.33380945,991545.0814,991465.6565,33.09104999,1533807.543,95.88094983,0,0,991561.5375,1594.895669,10973.91837,1614.430216,999099.8036,10516779.34
1/4/19,691931.1728,17808,709739.1728,69.19311728,1.7808,70.97391728,197710.7918,-65947,131763.7918,-289245.9857,272971.9567,-16274.02895,-69.19311728,-1.7808,-70.97391728,991561.5375,991490.5635,0,859709.2768,51.47085553,0,0,991542.0344,1594.895669,11025.38923,1614.430216,991524.5394,9842533.725
1/7/19,243947.7999,7076,251023.7999,24.39477999,0.7076,25.10237999,443217.4667,-72173,371044.4667,-290098.0362,273579.2491,-16518.78705,-852.050498,607.2924,-244.758098,991542.0344,991297.2763,0,622863.8454,37.89318909,0,0,991335.1695,1594.895669,11063.28242,1614.430216,993946.2053,9605598.93
1/8/19,212609.3602,2220,214829.3602,21.26093602,0.222,21.48293602,659991.0291,-73271,586720.0291,-305888.3764,286005.0271,-19883.3493,-15790.34025,12425.778,-3364.562253,991335.1695,987970.6072,0,408050.8954,25.67562533,0,0,987996.2829,1594.895669,11088.95804,1614.430216,994796.6001,9390722.411
1/9/19,137557.0077,14476,152033.0077,13.75570077,1.4476,15.20330077,800632.4674,-89355,711277.4674,-305902.1321,286003.5795,-19898.5526,-13.75570077,-1.4476,-15.20330077,987996.2829,987981.0796,0,284980.36,17.89155691,0,0,987998.9711,1594.895669,11106.8496,1614.430216,996275.719,9267608.308
1/10/19,109444.4453,14940,124384.4453,10.94444453,1.494,12.43844453,912901.1773,-106556,806345.1773,-305913.0765,286002.0855,-19910.99105,-10.94444453,-1.494,-12.43844453,987998.9711,987986.5327,0,190481.3678,12.1984419,0,0,987998.7311,1594.895669,11119.04804,1614.430216,996838.7436,9173079.226
1/11/19,114552.8364,13995,128547.8364,11.45528364,1.3995,12.85478364,1027806.649,-113733,914073.6487,-305924.5318,286000.686,-19923.84583,-11.45528364,-1.3995,-12.85478364,987998.7311,987985.8763,0,89922.87501,5.808456865,0,0,987991.6848,1594.895669,11124.8565,1614.430216,1004002.332,9072502.727
1/14/19,266493.2213,0,266493.2213,26.64932213,0,26.64932213,755042.9258,-103983,651059.9258,-305951.1812,286000.686,-19950.49516,-26.64932213,0,-26.64932213,987991.6848,987965.0355,0,356395.2554,23.16719747,0,0,987988.2027,1594.895669,11148.0237,1614.430216,1007478.348,9338946.131
1/15/19,521107.7602,0,521107.7602,52.11077602,0,52.11077602,1284804.053,-114078,1170726.053,-306003.2919,286000.686,-20002.60593,-52.11077602,0,-52.11077602,987988.2027,987936.0919,0,0,0,164741.4483,11.60441336,987924.4875,1594.895669,11148.0237,1626.034629,1005973,8817797.865
1/16/19,249135.0051,12597,261732.0051,24.91350051,1.2597,26.17320051,1038778.042,-104530,934248.0416,-300952.299,284874.4263,-16077.87269,5050.992944,-1126.2597,3924.733244,987924.4875,991849.2207,0,71758.77919,4.564946058,0,0,991853.7857,1594.895669,11152.58864,1626.034629,1006011.386,9054305.132
1/17/19,19090.76452,11724,30814.76452,1.909076452,1.1724,3.081476452,1027568.266,-100522,927046.2661,-295357.5327,284558.2539,-10799.27877,5594.766319,-316.1724,5278.593919,991853.7857,997132.3796,0,79127.02718,4.91338476,0,0,997137.293,1594.895669,11157.50203,1626.034629,1006178.207,9061663.901
1/18/19,551717.3141,11984,563701.3141,55.17173141,1.1984,56.37013141,1592962.523,-131601,1461361.523,-295412.7044,284557.0555,-10855.6489,-55.17173141,-1.1984,-56.37013141,997137.293,997080.9228,0,0,0,460657.7437,31.74837838,997049.1745,1594.895669,11157.50203,1657.783008,1000672.031,8521905.966
1/22/19,633990.0626,2976,636966.0626,63.39900626,0.2976,63.69660626,937450.7873,-119843,817607.7873,-295476.1034,284556.7579,-10919.34551,-63.39900625,-0.2976,-63.69660626,997049.1745,996985.4778,0,176212.8739,10.76955173,0,0,996996.2474,1594.895669,11168.27158,1657.783008,993831.4307,9158797.562
1/23/19,134358.2762,16224,150582.2762,13.43582762,1.6224,15.05822762,1073770.556,-135295,938475.5561,-295489.5392,284555.1355,-10934.40373,-13.43582762,-1.6224,-15.05822762,996996.2474,996981.1892,0,58074.30896,3.549202443,0,0,996984.7384,1594.895669,11171.82078,1657.783008,996553.4143,9040644.678
1/24/19,80578.17233,15419,95997.17233,8.057817233,1.5419,9.599717233,1154919.428,-142719,1012200.428,-295497.5971,284553.5936,-10944.00345,-8.057817233,-1.5419,-9.599717232,996984.7384,996975.1387,0,0,0,7090.91388,0.491665593,996974.647,1594.895669,11171.82078,1658.274673,1005109.022,8975476.398
1/25/19,259126.4635,22944,282070.4635,25.91264635,2.2944,28.20704635,1423818.118,-128114,1295704.118,-287245.2127,279415.2992,-7829.913537,8252.384314,-5138.2944,3114.089914,996974.647,1000088.737,0,0,0,289190.0761,20.21144534,1000068.525,1594.895669,11171.82078,1678.486119,1006493.83,8693397.939
1/28/19,618320.9626,1805,620125.9626,61.83209626,0.1805,62.01259626,794675.7517,-119209,675466.7517,-285927.3339,279310.1187,-6617.215192,1317.878845,-105.1805,1212.698345,1000068.525,1001281.224,0,330853.6624,20.86347705,0,0,1001302.087,1594.895669,11192.68426,1678.486119,1006341.278,9313441.025
1/29/19,197912.9981,6987,204899.9981,19.79129981,0.6987,20.48999981,595708.2476,-123656,472052.2476,-285849.8779,280911.42,-4938.45787,77.45602219,1601.3013,1678.757322,1001302.087,1002980.845,0,535754.0341,33.85988821,0,0,1003014.704,1594.895669,11226.54415,1678.486119,1007840.142,9518286.674
1/30/19,916890.2702,2114,919004.2702,91.68902702,0.2114,91.90042702,1522029.076,-134942,1387087.076,-283624.2822,280351.2086,-3273.073635,2225.595635,-560.2114,1665.384235,1003014.704,1004680.089,0,0,0,383308.2767,26.73394465,1004653.355,1594.895669,11226.54415,1705.220063,1003752.066,8599217.237
1/31/19,250356.9438,4233,254589.9438,25.03569438,0.4233,25.45899438,1785753.119,-145546,1640207.119,-281613.0056,277425.7853,-4187.220329,2011.276606,-2925.4233,-914.146694,1004653.355,1003739.208,0,0,0,639877.3844,44.19006151,1003695.018,1594.895669,11226.54415,1749.410125,1000285.544,8342719.053
2/1/19,171800.8025,4155,175955.8025,17.18008025,0.4155,17.59558025,1614812.346,-135108,1479704.346,-277632.0321,273825.3698,-3806.662269,3980.97356,-3600.4155,380.5580598,1003695.018,1004075.576,0,0,0,472293.3675,32.48484454,1004043.091,1594.895669,11226.54415,1781.894969,1007378.494,8510379.745
2/4/19,666189.2998,12030,678219.2998,66.61892998,1.203,67.82192998,2292362.616,-152002,2140360.616,-277698.651,273824.1668,-3874.484199,-66.61892998,-1.203,-67.82192998,1004043.091,1003975.269,0,0,0,1126552.974,77.63512782,1003897.634,1594.895669,11226.54415,1859.530097,1013730.007,7856230.258
2/5/19,247641.7819,11910,259551.7819,24.76417819,1.191,25.95517819,2549613.507,-176358,2373255.507,-277723.4152,273822.9758,-3900.439377,-24.76417819,-1.191,-25.95517819,1003897.634,1003871.679,0,0,0,1362388.346,94.92846642,1003776.751,1594.895669,11226.54415,1954.458564,1010772.232,7620567.45
2/6/19,273079.4249,2598,275677.4249,27.30794249,0.2598,27.56774249,2273173.186,-165917,2107256.186,-273743.1097,269802.716,-3940.3937,3980.305478,-4020.2598,-39.95432249,1003776.751,1003736.796,0,0,0,1092029.418,75.86125969,1003660.935,1594.895669,11226.54415,2030.319823,1015150.907,7891097.168
2/7/19,1091821.056,1976,1093797.056,109.1821056,0.1976,109.3797056,1159682.223,-148207,1011475.223,-274181.8083,270374.5184,-3807.289865,-438.6985656,571.8024,133.1038344,1003660.935,1003794.039,0,1582.39753,0.098038956,0,0,1003794.137,1594.895669,11226.64219,2030.319823,1013057.719,8984784.747
2/8/19,28161.09298,4525,32686.09298,2.816109298,0.4525,3.268609298,1189259.971,-146394,1042865.971,-276259.2351,274448.0659,-1811.169167,-2077.426801,4073.5475,1996.120699,1003794.137,1005790.258,0,0,0,22056.86602,1.495696291,1005788.762,1594.895669,11226.64219,2031.815519,1020807.609,8961146.881
2/11/19,13318.91511,11648,24966.91511,1.331891511,1.1648,2.496691511,1203238.438,-156753,1046485.438,-276260.567,274446.9011,-1813.665858,-1.33189151,-1.1648,-2.496691511,1005788.762,1005786.265,0,0,0,23731.77351,1.609140649,1005784.656,1594.895669,11226.64219,2033.42466,1022752.055,8959475.078
2/12/19,1313607.119,7519,1321126.119,131.3607119,0.7519,132.1126119,2532318.433,-188775,2343543.433,-275336.4911,273909.1492,-1427.341879,924.0758791,-537.7519,386.3239791,1005784.656,1006170.98,0,0,0,1329953.614,93.86644261,1006077.114,1594.895669,11226.64219,2127.291103,1013495.952,7653348.713
2/13/19,65035.57498,20224,85259.57498,6.503557498,2.0224,8.525957498,2475505.271,-177842,2297663.271,-268922.5913,269907.1268,984.5354914,6413.899771,-4002.0224,2411.877371,1006077.114,1008488.991,0,0,0,1285244.431,91.42068928,1008397.57,1594.895669,11226.64219,2218.711792,1012327.419,7698243.183
2/14/19,622028.4048,19057,641085.4048,62.20284048,1.9057,64.10854048,1847985.546,-154144,1693841.546,-264310.0589,266267.2211,1957.162193,4612.532402,-3639.9057,972.6267015,1008397.57,1009370.197,0,0,0,682428.5559,49.02040631,1009321.177,1594.895669,11226.64219,2267.732198,1011363.969,8301199.499
2/15/19,1082319.874,0,1082319.874,108.2319874,0,108.2319874,2950443.465,-173627,2776816.465,-264418.2909,266267.2211,1848.930206,-108.2319874,0,-108.2319874,1009321.177,1009212.945,0,0,0,1764905.682,127.0180911,1009085.926,1594.895669,11226.64219,2394.750289,1011783.764,7218898.411
2/19/19,426361.6586,37105,463466.6586,42.63616586,3.7105,46.34666586,2529187.668,-136199,2392988.668,-249244.9126,253333.5106,4088.598,15173.37829,-12933.7105,2239.667794,1009085.926,1011325.594,0,0,0,1375822.389,97.67577919,1011227.918,1594.895669,11226.64219,2492.426069,1017068.603,7608206.399
2/20/19,81065.47493,16156,97221.47493,8.106547493,1.6156,9.722147493,2453219.71,-121235,2331984.71,-244119.34,250097.895,5978.555032,5125.572633,-3235.6156,1889.957033,1011227.918,1013117.875,0,0,0,1311020.312,92.89081844,1013024.985,1594.895669,11226.64219,2585.316887,1020871.508,7673199.043
2/21/19,560435.3117,13296,573731.3117,56.04353117,1.3296,57.37313117,1884060.978,-98158,1785902.978,-242248.892,250432.5654,8183.673357,1870.447925,334.6704,2205.118325,1013024.985,1015230.103,0,0,0,764031.2638,54.45852005,1015175.644,1594.895669,11226.64219,2639.775407,1021817.255,8220335.44
2/22/19,60192.52138,15744,75936.52138,6.019252138,1.5744,7.593652138,1955934.65,-93420,1862514.65,-238280.0543,248126.991,9846.936697,3968.83774,-2305.5744,1663.26334,1015175.644,1016838.908,0,0,0,840029.8374,59.87378798,1016779.034,1594.895669,11226.64219,2699.649195,1022424.939,8144451.199
2/25/19,285297.315,12990,298287.315,28.5297315,1.299,29.8287315,1673299.996,-83462,1589837.996,-236253.2156,247165.692,10912.47635,2026.838653,-961.299,1065.539653,1016779.034,1017844.574,0,0,0,567812.2249,40.23167439,1017804.342,1594.895669,11226.64219,2739.88087,1021985.539,8416768.916
2/26/19,303346.1008,11370,314716.1008,30.33461008,1.137,31.47161008,1368756.628,-70282,1298474.628,-235367.4811,247704.555,12337.07387,885.7345149,538.863,1424.597515,1017804.342,1019228.94,0,0,0,275907.8273,19.79822133,1019209.141,1594.895669,11226.64219,2759.679091,1022547.003,8708733.344
2/27/19,235877.8762,12060,247937.8762,23.58778762,1.206,24.79378762,1132290.714,-55402,1076888.714,-234206.5105,247913.349,13706.83848,1160.970612,208.794,1369.764612,1019209.141,1020578.906,0,0,0,52134.54316,3.737277899,1020575.169,1594.895669,11226.64219,2763.416369,1024750.434,8932530.164
2/28/19,321016.2017,14250,335266.2017,32.10162017,1.425,33.52662017,809165.6614,-37376,771789.6614,-230826.5875,246336.924,15510.33646,3379.922985,-1576.425,1803.497985,1020575.169,1022378.667,0,254594.3946,16.79726613,0,0,1022395.464,1594.895669,11243.43945,2763.416369,1026400.853,9239246.041
3/1/19,230151.35,16605,246756.35,23.015135,1.6605,24.675635,584066.5156,-25508,558558.5156,-225422.4682,242165.2635,16742.79533,5404.11937,-4171.6605,1232.45887,1022395.464,1023627.923,0,468132.8662,30.04334519,0,0,1023657.966,1594.895669,11273.4828,2763.416369,1026721.425,9452737.672
3/4/19,329574.5961,13006,342580.5961,32.95745961,1.3006,34.25805961,252367.4353,-9520,242847.4353,-222683.8074,240805.9629,18122.15555,2738.660816,-1359.3006,1379.360216,1023657.966,1025037.326,0,784697.2476,50.79063692,0,0,1025088.117,1594.895669,11324.27343,2763.416369,1027595.474,9769221.22
3/5/19,252024.2012,9226,261250.2012,25.20242012,0.9226,26.12502012,0,0,0,-222056.8873,242611.0403,20554.15301,626.9200579,1805.0774,2431.997458,1025088.117,1027520.114,0,1027520.114,66.08162599,0,0,1027586.196,1594.895669,11390.35506,2763.416369,1027586.196,10011927.21
3/6/19,0,0,0,0,0,0,0,0,0,-222056.8873,242611.0403,20554.15301,0,0,0,1027586.196,1027586.196,0,1027586.196,64.79910441,0,0,1027650.995,1594.895669,11455.15416,2763.416369,1027650.995,10011862.42
3/7/19,0,0,0,0,0,0,0,0,0,-222056.8873,242611.0403,20554.15301,0,0,0,1027650.995,1027650.995,0,1027650.995,66.81034327,0,0,1027717.805,1594.895669,11521.96451,2763.416369,1027717.805,10011795.6
3/8/19,0,0,0,0,0,0,0,0,0,-222056.8873,242611.0403,20554.15301,0,0,0,1027717.805,1027717.805,0,1027717.805,66.38416022,0,0,1027784.19,1594.895669,11588.34867,2763.416369,1027784.19,10011729.22
3/11/19,0,0,0,0,0,0,0,0,0,-222056.8873,242611.0403,20554.15301,0,0,0,1027784.19,1027784.19,0,1027784.19,63.6694646,0,0,1027847.859,1594.895669,11652.01813,2763.416369,1027847.859,10011665.55
3/12/19,0,0,0,0,0,0,0,0,0,-222056.8873,242611.0403,20554.15301,0,0,0,1027847.859,1027847.859,0,1027847.859,65.81713556,0,0,1027913.676,1594.895669,11717.83527,2763.416369,1027913.676,10011599.73
3/13/19,0,0,0,0,0,0,0,0,0,-222056.8873,242611.0403,20554.15301,0,0,0,1027913.676,1027913.676,0,1027913.676,65.96202678,0,0,1027979.638,1594.895669,11783.7973,2763.416369,1027979.638,10011533.77
3/14/19,0,0,0,0,0,0,0,0,0,-222056.8873,242611.0403,20554.15301,0,0,0,1027979.638,1027979.638,0,1027979.638,68.83135003,0,0,1028048.47,1594.895669,11852.62865,2763.416369,1028048.47,10011464.94
3/15/19,0,0,0,0,0,0,0,0,0,-222056.8873,242611.0403,20554.15301,0,0,0,1028048.47,1028048.47,0,1028048.47,67.54816729,0,0,1028116.018,1594.895669,11920.17681,2763.416369,1028116.018,10011397.39
3/18/19,0,0,0,0,0,0,0,0,0,-222056.8873,242611.0403,20554.15301,0,0,0,1028116.018,1028116.018,0,1028116.018,67.68876068,0,0,1028183.707,1594.895669,11987.86557,2763.416369,1028183.707,10011329.7
3/19/19,0,0,0,0,0,0,0,0,0,-222056.8873,242611.0403,20554.15301,0,0,0,1028183.707,1028183.707,0,1028183.707,67.83827721,0,0,1028251.545,1594.895669,12055.70385,2763.416369,1028251.545,10011261.87
3/20/19,0,0,0,0,0,0,0,0,0,-222056.8873,242611.0403,20554.15301,0,0,0,1028251.545,1028251.545,0,1028251.545,65.98370807,0,0,1028317.529,1594.895669,12121.68756,2763.416369,1028317.529,10011195.88
3/21/19,0,0,0,0,0,0,0,0,0,-222056.8873,242611.0403,20554.15301,0,0,0,1028317.529,1028317.529,0,1028317.529,67.42518774,0,0,1028384.954,1594.895669,12189.11275,2763.416369,1028384.954,10011128.46
3/22/19,0,0,0,0,0,0,0,0,0,-222056.8873,242611.0403,20554.15301,0,0,0,1028384.954,1028384.954,0,1028384.954,67.14164198,0,0,1028452.095,1594.895669,12256.25439,2763.416369,1028452.095,10011061.31
3/25/19,23623.74963,14928,38551.74963,2.362374963,1.4928,3.855174963,23623.74963,-15248,8375.749632,-222059.2497,242609.5475,20550.29783,-2.362374963,-1.4928,-3.855174963,1028452.095,1028448.24,0,1019752.491,66.57152211,0,0,1028514.812,1594.895669,12322.82591,2763.416369,1028194.812,10002295.14
3/26/19,69137.97811,0,69137.97811,6.913797811,0,6.913797811,92937.82221,-14288,78649.82221,-222066.1635,242609.5475,20543.38403,-6.913797811,0,-6.913797811,1028514.812,1028507.898,0,950674.1702,61.07349637,0,0,1028568.971,1594.895669,12383.89941,2763.416369,1029385.066,9933089.173
3/27/19,36747.79976,14080,50827.79976,3.674779976,1.408,5.082779976,55704.0428,-28016,27688.0428,-222069.8382,242608.1395,20538.30125,-3.674779976,-1.408,-5.082779976,1028568.971,1028563.889,0,1001557.961,63.71426765,0,0,1028627.603,1594.895669,12447.61367,2763.416369,1029309.718,9983848.176
3/28/19,86489.78267,12195,98684.78267,8.648978267,1.2195,9.868478267,142404.969,-39038,103366.969,-222078.4872,242606.92,20528.43278,-8.648978267,-1.2195,-9.868478267,1028627.603,1028617.734,0,927317.0238,59.90083074,0,0,1028677.635,1594.895669,12507.51451,2763.416369,1030743.894,9909483.624
3/29/19,233071.1972,12544,245615.1972,23.30711972,1.2544,24.56151972,376374.0922,-51537,324837.0922,-222101.7943,242605.6656,20503.87126,-23.30711972,-1.2544,-24.56151972,1028677.635,1028653.074,0,706825.1659,45.95110308,0,0,1028699.025,1594.895669,12553.46561,2763.416369,1031708.209,9688885.914
4/1/19,465870.344,11680,477550.344,46.5870344,1.168,47.7550344,846707.9493,-69579,777128.9493,-222148.3814,242604.4976,20456.11622,-46.5870344,-1.168,-47.7550344,1028699.025,1028651.27,0,252633.018,16.56258361,0,0,1028667.832,1594.895669,12570.02819,2763.416369,1029778.53,9234631.253
4/2/19,56223.618,0,56223.618,5.6223618,0,5.6223618,903346.2863,-67430,835916.2863,-222154.0037,242604.4976,20450.49386,-5.6223618,0,-5.6223618,1028667.832,1028662.21,0,196420.3402,12.74128114,0,0,1028674.951,1594.895669,12582.76947,2763.416369,1032349.368,9178389.271
4/3/19,81540.05054,12368,93908.05054,8.154005054,1.2368,9.390805054,986307.835,-83305,903002.835,-222162.1577,242603.2608,20441.10305,-8.154005054,-1.2368,-9.390805054,1028674.951,1028665.56,0,127251.6401,8.059780993,0,0,1028673.62,1594.895669,12590.82925,2763.416369,1030262.535,9109199.77
4/4/19,187132.806,0,187132.806,18.7132806,0,18.7132806,1176057.755,-83473,1092584.755,-222180.871,242603.2608,20422.38977,-18.7132806,0,-18.7132806,1028673.62,1028654.907,0,0,0,59891.81934,4.310467924,1028650.597,1594.895669,12590.82925,2767.726837,1032688.626,8922052.561
4/5/19,319391.1228,0,319391.1228,31.93911228,0,31.93911228,1501141.198,-86985,1414156.198,-222212.8101,242603.2608,20390.45066,-31.93911229,0,-31.93911228,1028650.597,1028618.657,0,0,0,379319.1918,27.29913566,1028591.358,1594.895669,12590.82925,2795.025972,1034809.707,8602656.798
4/8/19,47216.73181,0,47216.73181,4.721673181,0,4.721673181,1549502.37,-87045,1462457.37,-222217.5318,242603.2608,20385.72899,-4.721673181,0,-4.721673182,1028591.358,1028586.637,0,0,0,426567.9444,30.57863087,1028556.058,1594.895669,12590.82925,2825.604603,1035858.847,8555465.923
4/9/19,235733.7177,7390,243123.7177,23.57337177,0.739,24.31237177,1305827.714,-86090,1219737.714,-222241.1052,242602.5218,20361.41662,-23.57337177,-0.739,-24.31237177,1028556.058,1028531.746,0,0,0,183499.1177,13.07828031,1028518.667,1594.895669,12590.82925,2838.682883,1036225.518,8798578.407
