,date,iv,BS
607,2020-06-02,0.15863195266330332,0.210901
608,2020-06-03,0.17084486898282256,0.205058
609,2020-06-04,0.16701987126810178,0.203644
610,2020-06-05,0.1477511117646804,0.184796
611,2020-06-08,0.12325874825594281,0.202994
612,2020-06-09,0.11946326347131936,0.226434
613,2020-06-10,0.1693367852489663,0.230245
614,2020-06-11,0.12714694854231579,0.344352
615,2020-06-12,0.08964816669655519,0.299807
616,2020-06-15,0.11120124391687589,0.277803
617,2020-06-16,0.14917497129302826,0.26771
618,2020-06-17,0.4975558367444322,0.280015
619,2020-06-18,0.49563919026880066,0.264102
620,2020-06-19,0.13020807657592437,0.27872
621,2020-06-22,0.07221008574959445,0.260579
622,2020-06-23,0.07400421843779445,0.25849
623,2020-06-24,0.08132420421350563,0.29377
624,2020-06-25,0.0753320542893471,0.266027
625,2020-06-26,0.07415302250548447,0.292988
626,2020-06-29,0.07013152383724885,0.258011
627,2020-06-30,0.07127666409344373,0.255364
628,2020-07-01,0.07137659579347107,0.231741
629,2020-07-02,0.06590458271541325,0.220472
630,2020-07-06,0.06037035955276204,0.220347
631,2020-07-07,0.06416663779758812,0.237808
632,2020-07-08,0.07049216880856717,0.230323
633,2020-07-09,0.07252139484341065,0.245628
634,2020-07-10,0.06912275144979113,0.226435
635,2020-07-13,0.07030329224900199,0.263603
636,2020-07-14,0.07153879540297199,0.242551
637,2020-07-15,0.07161821515310439,0.228343
638,2020-07-16,0.06917292109752397,0.22427
639,2020-07-17,0.06312152709658525,0.206456
640,2020-07-20,0.05993255346759578,0.204897
641,2020-07-21,0.058685742061366085,0.199027
642,2020-07-22,0.06828688773451112,0.194888
643,2020-07-23,0.06500618416234955,0.208421
644,2020-07-24,0.06135424426689954,0.206978
645,2020-07-27,0.05879038258211849,0.200204
646,2020-07-28,0.05921806091623904,0.207016
647,2020-07-29,0.059393582670829816,0.190675
648,2020-07-30,0.06278885306403292,0.205889
649,2020-07-31,0.05659279911813353,0.181135
650,2020-08-03,0.05853068608709069,0.197336
651,2020-08-04,0.0546601689997974,0.184289
652,2020-08-05,0.05973373993310153,0.186627
653,2020-08-06,0.05386097258040598,0.172082
654,2020-08-07,0.05338855608741829,0.169525
655,2020-08-10,0.04844602814329043,0.168355
656,2020-08-11,0.05372219791251979,0.190173
657,2020-08-12,0.056976601433860394,0.176724
658,2020-08-13,0.055719343691728575,0.17497
659,2020-08-14,0.05044346219748285,0.167174
660,2020-08-17,0.05134434981649441,0.167731
661,2020-08-18,0.04939169742451215,0.162415
662,2020-08-19,0.5754722289960471,0.17297
663,2020-08-20,0.5792161875173049,0.169572
664,2020-08-21,0.1082572393043783,0.163652
665,2020-08-24,0.592159722005746,0.155237
666,2020-08-25,0.6251323542256916,0.15799
667,2020-08-26,0.1640099333009283,0.171682
668,2020-08-27,0.166773082501807,0.181299
669,2020-08-28,0.7271920777339476,0.165627
670,2020-08-31,0.6237650949443392,0.209165
671,2020-09-01,0.6267014085949636,0.180938
672,2020-09-02,0.18223563038276067,0.204527
673,2020-09-03,0.15251889476147698,0.257411
674,2020-09-04,0.7092926847248567,0.232623
675,2020-09-08,0.7456118453316998,0.257011
676,2020-09-09,0.06254140370582383,0.236893
677,2020-09-10,0.05587917925760401,0.254323
678,2020-09-11,0.7461459886798545,0.227028
679,2020-09-14,0.7572454500582618,0.217124
680,2020-09-15,0.7608158780547212,0.210467
681,2020-09-16,0.5803638491756807,0.212842
682,2020-09-17,0.5687834711400899,0.212317
683,2020-09-18,0.5544729211537613,0.217434
684,2020-09-21,0.07053294726997182,0.236839
685,2020-09-22,0.07187183277286374,0.226142
686,2020-09-23,0.06408035687234702,0.249886
687,2020-09-24,0.06347862617302884,0.250364
688,2020-09-25,0.05216020981052383,0.224276
689,2020-09-28,0.06275216126095341,0.221803
690,2020-09-29,0.08331993108151285,0.238811
691,2020-09-30,0.07018159643718618,0.243062
692,2020-10-01,0.06588174273621963,0.230547
693,2020-10-02,0.041235693824947295,0.236349
694,2020-10-05,0.05219880677532508,0.250315
695,2020-10-06,0.046170156299272486,0.266859
696,2020-10-07,0.02886229138184808,0.255451
697,2020-10-08,0.02589166607955843,0.230657
698,2020-10-09,0.05202263284776391,0.210029
699,2020-10-12,0.048470738668928266,0.21717
700,2020-10-13,0.04790925793978837,0.231955
701,2020-10-14,0.02737419993875498,0.234706
702,2020-10-15,0.026840859763911228,0.233424
703,2020-10-16,0.039586615582416614,0.235425
704,2020-10-19,0.03221894858169688,0.26294
705,2020-10-20,0.04460243906037407,0.266281
706,2020-10-21,0.08746374453992499,0.260701
707,2020-10-22,0.07541924998951256,0.246191
708,2020-10-23,0.07105099627172219,0.234337
709,2020-10-26,0.09221984873287618,0.288135
710,2020-10-27,0.046858015174790484,0.293348
711,2020-10-28,0.058122675342722016,0.354994
712,2020-10-29,0.06485923448803195,0.337526
713,2020-10-30,0.08361685732026689,0.315247
714,2020-11-02,0.08207972530226144,0.305995
715,2020-11-03,0.08256081046042625,0.296325
716,2020-11-04,0.07471998015701448,0.247906
717,2020-11-05,0.07349030461841548,0.237947
718,2020-11-06,0.05214940251292892,0.210574
719,2020-11-09,0.049072485924780196,0.213063
720,2020-11-10,0.046455666347236774,0.206009
721,2020-11-11,0.06318065176669643,0.19281
722,2020-11-12,0.0659260641875652,0.210057
723,2020-11-13,0.04259364764813944,0.189403
724,2020-11-16,0.05006003672299792,0.17322
725,2020-11-17,0.05131256495237461,0.184807
726,2020-11-18,0.6753512367280486,0.198939
727,2020-11-19,0.6778269088901282,0.182723
728,2020-11-20,0.09330939363290251,0.193266
729,2020-11-23,0.5586342563731214,0.178915
730,2020-11-24,0.10401336673359479,0.16917
731,2020-11-25,0.1020811440473296,0.165632
732,2020-11-27,0.04342628579374435,0.158392
733,2020-11-30,0.4426760703851904,0.159259
734,2020-12-01,0.6610410082587499,0.168164
735,2020-12-02,0.6629325771904416,0.163673
736,2020-12-03,0.6609827656504584,0.158613
737,2020-12-04,0.03738736679617454,0.154332
738,2020-12-07,0.035510768217572666,0.170339
739,2020-12-08,0.03635734503122563,0.165426
740,2020-12-09,0.0693238770935295,0.1908
741,2020-12-10,0.06727657951572456,0.183229
742,2020-12-11,0.4819553736033642,0.183365
743,2020-12-14,0.5575020733759096,0.204881
744,2020-12-15,0.090700996362016,0.175145
745,2020-12-16,0.7433248885245589,0.175336
746,2020-12-17,0.7477325838418328,0.165083
747,2020-12-18,0.7449203394944163,0.190287
748,2020-12-21,0.06509722189852861,0.193293
749,2020-12-22,0.06866745279716094,0.187594
750,2020-12-23,0.05901784294862128,0.190045
751,2020-12-24,0.05177378528905108,0.167731
752,2020-12-28,0.06674454729771322,0.169502
753,2020-12-29,0.05999722949322636,0.176363
754,2020-12-30,0.05678504171280835,0.181086
755,2020-12-31,0.05754019075176643,0.182288
756,2021-01-04,0.07629607897231669,0.214043
757,2021-01-05,0.07042782514785349,0.194307
758,2021-01-06,0.05395437798240652,0.202372
759,2021-01-07,0.050741244963494,0.177902
760,2021-01-08,0.046234800971911724,0.167234
761,2021-01-11,0.06560310467701222,0.195734
762,2021-01-12,0.08387490671435407,0.194847
763,2021-01-13,0.05665010617938055,0.17907
764,2021-01-14,0.05687319464273756,0.188072
765,2021-01-15,0.0560018556860877,0.189784
766,2021-01-19,0.06617477508428285,0.183265
767,2021-01-20,0.06605586177226687,0.172729
768,2021-01-21,0.06111778164799547,0.169466
769,2021-01-22,0.07518876912461699,0.167551
770,2021-01-25,0.06657811362579019,0.17675
771,2021-01-26,0.0633284662179088,0.178658
772,2021-01-27,0.05776467475843317,0.257502
773,2021-01-28,0.05622255681264654,0.237472
774,2021-01-29,0.07165409981906654,0.269338
775,2021-02-01,0.06643545559109346,0.234365
776,2021-02-02,0.06085007052946879,0.197649
777,2021-02-03,0.056695917756762866,0.192966
778,2021-02-04,0.04458920208744186,0.164424
779,2021-02-05,0.04507676813935031,0.162154
780,2021-02-08,0.04182918334936078,0.157962
781,2021-02-09,0.05541937529734137,0.165972
782,2021-02-10,0.021913574909784298,0.172207
783,2021-02-11,0.021344393858396857,0.166475
784,2021-02-12,0.05968340337716139,0.150804
785,2021-02-16,0.06868481760027535,0.169219
786,2021-02-17,0.7025054500845153,0.161603
787,2021-02-18,0.6995746860947877,0.168444
788,2021-02-19,0.5023632553396575,0.163142
789,2021-02-22,0.4959693554197808,0.183619
790,2021-02-23,0.5836661467011655,0.183501
791,2021-02-24,0.12036356331783651,0.165845
792,2021-02-25,0.1052892876890178,0.236483
793,2021-02-26,0.6399499273919844,0.232832
794,2021-03-01,0.6070186004763941,0.166044
795,2021-03-02,0.10974407202891809,0.188282
796,2021-03-03,0.09962557300369415,0.215319
797,2021-03-04,0.08875180647539369,0.224264
798,2021-03-05,0.6867074444134587,0.183941
799,2021-03-08,0.732955344161068,0.218348
800,2021-03-09,0.7401405993461515,0.194216
801,2021-03-10,0.7437259276754098,0.176168
802,2021-03-11,0.03661587650500643,0.163883
803,2021-03-12,0.6819658860868341,0.157365
804,2021-03-15,0.6208571693348992,0.153138
805,2021-03-16,0.6204489886588443,0.155492
806,2021-03-17,0.4141808071794648,0.147082
807,2021-03-18,0.39889214212142005,0.170439
808,2021-03-19,0.3356980349141744,0.16419
809,2021-03-22,0.052233728903508934,0.140372
810,2021-03-23,0.054832617775922084,0.157575
811,2021-03-24,0.07055417742786797,0.171534
812,2021-03-25,0.04359207450980351,0.156653
813,2021-03-26,0.035824563549448483,0.138941
814,2021-03-29,0.05452283549651755,0.158983
815,2021-03-30,,0.139761
816,2021-03-31,0.07204867274013099,0.155576
817,2021-04-01,0.04730366696775037,0.133338
818,2021-04-05,0.04754278571256615,0.140555
819,2021-04-06,0.03756507176501509,0.138531
820,2021-04-07,0.044234910418219246,0.135743
821,2021-04-08,0.0305764492530385,0.129465
822,2021-04-09,0.04279463729759572,0.130335
823,2021-04-12,0.04268118192731694,0.133005
824,2021-04-13,0.04208015833829421,0.13161
825,2021-04-14,0.042091834558261106,0.135277
826,2021-04-15,0.03988706126039682,0.126272
827,2021-04-16,0.03458747628753438,0.128731
828,2021-04-19,0.03674810535095164,0.138486
829,2021-04-20,0.03805550445593056,0.155743
830,2021-04-21,0.04805329630099744,0.140088
831,2021-04-22,0.05529648418422085,0.157871
832,2021-04-23,0.03765252259873806,0.138324
833,2021-04-26,0.04545928719628747,0.139451
834,2021-04-27,0.05270767790740807,0.141634
835,2021-04-28,0.04400393624107107,0.138336
836,2021-04-29,0.04299098792531571,0.136146
837,2021-04-30,0.043013603888420855,0.141296
838,2021-05-03,0.03650395664151964,0.138737
839,2021-05-04,0.036616987508691995,0.148712
840,2021-05-05,0.04578167594464898,0.149446
841,2021-05-06,0.04296541012296814,0.138373
842,2021-05-07,0.050977161287578864,0.129052
843,2021-05-10,0.053921777453809897,0.14497
844,2021-05-11,0.05986652541456989,0.170185
845,2021-05-12,0.059310986123392584,0.228262
846,2021-05-13,0.05471918530115626,0.193379
847,2021-05-14,0.058490932648087045,0.146545
848,2021-05-17,0.05817001183610655,0.157444
849,2021-05-18,0.07266650195327828,0.174837
850,2021-05-19,0.4673587040800591,0.167823
851,2021-05-20,0.47742411431945386,0.151699
852,2021-05-21,0.11574541349829266,0.148669
853,2021-05-24,0.12059231640750055,0.133566
854,2021-05-25,0.11884868567491637,0.137887
855,2021-05-26,0.13847809004888348,0.126932
856,2021-05-27,0.14025314597544225,0.130712
857,2021-05-28,0.05791985004742302,0.117717
858,2021-06-01,0.5545347074478427,0.127888
859,2021-06-02,0.1413842737465183,0.127174
860,2021-06-03,0.13831678275673037,0.134888
861,2021-06-04,0.1458002252412415,0.118743
862,2021-06-07,0.520985206701454,0.119328
863,2021-06-08,0.5211977596711435,0.121744
864,2021-06-09,0.11773496399066392,0.129537
865,2021-06-10,0.1203118170382988,0.110133
866,2021-06-11,0.6838006138705555,0.106239
867,2021-06-14,0.041600282333187966,0.109282
868,2021-06-15,0.04073445432118976,0.116383
869,2021-06-16,0.3640659103412067,0.129571
870,2021-06-17,0.36362834275936406,0.124796
871,2021-06-18,0.6938208956199515,0.160929
872,2021-06-21,0.055950109295103384,0.132855
873,2021-06-22,0.043291340752190315,0.110995
874,2021-06-23,0.04205933377654699,0.121008
875,2021-06-24,0.03899853088861586,0.112728
876,2021-06-25,0.014834704413818407,0.107545
877,2021-06-28,0.03849291439704238,0.108796
878,2021-06-29,0.028844051273365406,0.110704
879,2021-06-30,0.04312353768749012,0.116969
880,2021-07-01,0.03773978113377828,0.109211
881,2021-07-02,0.033244648315336175,0.102873
882,2021-07-06,0.033129675422767055,0.115049
883,2021-07-07,0.039266119775876476,0.117638
884,2021-07-08,0.04273913734782416,0.133962
885,2021-07-09,0.03254364816347025,0.11097
886,2021-07-12,0.04013631137384062,0.11224
887,2021-07-13,0.039811328072722585,0.122271
888,2021-07-14,0.042094947668431026,0.122846
889,2021-07-15,0.04213331492135477,0.12492
890,2021-07-16,0.04017298934985476,0.139702
891,2021-07-19,0.0432474623864614,0.167672
892,2021-07-20,0.04057414938432096,0.149568
893,2021-07-21,0.046290234573720196,0.130649
894,2021-07-22,0.04581885642739996,0.132834
895,2021-07-23,0.032548778697425965,0.119013
896,2021-07-26,0.017063736621825212,0.121324
897,2021-07-27,0.024041396638117468,0.133152
898,2021-07-28,0.04677397677069594,0.137187
899,2021-07-29,0.04404851781442479,0.128226
900,2021-07-30,0.04722989561006399,0.129659
901,2021-08-02,0.0465919145786168,0.142401
902,2021-08-03,0.041833686274694755,0.127055
903,2021-08-04,0.04735042320257551,0.138554
904,2021-08-05,0.042248134021287444,0.124791
905,2021-08-06,0.04022901908592088,0.1205
906,2021-08-09,0.0342738692780955,0.120593
907,2021-08-10,0.03612872890729105,0.115405
908,2021-08-11,0.040209387959775376,0.11546
909,2021-08-12,0.0387678510004691,0.111851
910,2021-08-13,0.035695851079302315,0.102648
911,2021-08-16,0.03401813992858416,0.111366
912,2021-08-17,0.036895601254176354,0.125161
913,2021-08-18,0.418746703868366,0.15389
914,2021-08-19,0.41929487064725424,0.14987
915,2021-08-20,0.02962686755528144,0.123551
916,2021-08-23,0.3229776374877518,0.107251
917,2021-08-24,0.43118081686908083,0.106563
918,2021-08-25,0.39699457916105946,0.10501
919,2021-08-26,0.3906329357357552,0.121038
920,2021-08-27,0.6352887864383191,0.095741
921,2021-08-30,0.6574482861779727,0.101756
922,2021-08-31,0.4257140281095671,0.101892
923,2021-09-01,0.13593905620449848,0.096388
924,2021-09-02,0.13919267725842172,0.096112
925,2021-09-03,0.49620164492788066,0.088492
926,2021-09-07,0.11600838719796769,0.109274
927,2021-09-08,0.13484198473096565,0.107684
928,2021-09-09,0.13133590944417758,0.117949
929,2021-09-10,0.030300140516412465,0.136132
930,2021-09-13,0.03947903375182995,0.122946
931,2021-09-14,0.052040357761718455,0.130554
932,2021-09-15,0.20864456580298124,0.113488
933,2021-09-16,0.2071679144503324,0.131703
934,2021-09-17,0.09700195238043131,0.156392
935,2021-09-20,0.041173312828835844,0.201262
936,2021-09-21,0.05405846489167435,0.198954
937,2021-09-22,0.05216349227898734,0.163911
938,2021-09-23,0.04673020525183763,0.142078
939,2021-09-24,0.04576877358019144,0.133354
940,2021-09-27,0.03849521971497196,0.139346
941,2021-09-28,0.0539558185742594,0.190207
942,2021-09-29,0.056954931140839944,0.189626
943,2021-09-30,0.06139601546073273,0.21131
944,2021-10-01,0.04331362928086375,0.169456
945,2021-10-04,0.04775034546774809,0.199543
946,2021-10-05,0.04917990945640207,0.181505
947,2021-10-06,0.05555600326878812,0.179355
948,2021-10-07,0.04850568916003439,0.157293
949,2021-10-08,0.04222197279517418,0.154778
950,2021-10-11,0.037566060766016277,0.168281
951,2021-10-12,0.03930656702053218,0.167153
952,2021-10-13,0.047330794839877295,0.1531
953,2021-10-14,0.0419546687185111,0.130937
954,2021-10-15,0.04262241616158342,0.122373
955,2021-10-18,0.04239661053192463,0.127472
956,2021-10-19,0.03824637050216547,0.115354
957,2021-10-20,0.03850533745585299,0.115818
958,2021-10-21,0.04371174554581425,0.116338
959,2021-10-22,0.04069877742987514,0.119824
960,2021-10-25,0.03459616599083762,0.113181
961,2021-10-26,0.04215648266035976,0.12711
962,2021-10-27,0.04598389553141682,0.133887
963,2021-10-28,0.04029345726271606,0.121221
964,2021-10-29,0.03716270198078865,0.123611
965,2021-11-01,0.03438996483388988,0.122374
966,2021-11-02,0.03837513567950322,0.11799
967,2021-11-03,0.040065752701193724,0.117135
968,2021-11-04,0.03522075714491045,0.109104
969,2021-11-05,0.03481220040055426,0.116689
970,2021-11-08,0.039771852332712354,0.123838
971,2021-11-09,0.03993029711380519,0.130512
972,2021-11-10,0.04909936802230343,0.145848
973,2021-11-11,0.04514002792955597,0.137991
974,2021-11-12,0.03223560361936261,0.121693
975,2021-11-15,0.03112350186704838,0.125839
976,2021-11-16,0.03434406549928771,0.125424
977,2021-11-17,0.5761258943393692,0.127961
978,2021-11-18,0.5787646488234212,0.124542
979,2021-11-19,0.058044012069148734,0.130496
980,2021-11-22,0.3406360815890331,0.143333
981,2021-11-23,0.13825011301466875,0.141024
982,2021-11-24,0.14019345282996698,0.136087
983,2021-11-26,0.06927593015349637,0.210149
984,2021-11-29,0.4951793142559703,0.166728
985,2021-11-30,0.4761249061366679,0.216982
986,2021-12-01,0.3420699585502011,0.251363
987,2021-12-02,0.3524283310837766,0.20197
988,2021-12-03,0.08609935791951816,0.227504
989,2021-12-06,0.05641845206198362,0.197477
990,2021-12-07,0.06809679968882337,0.160615
991,2021-12-08,0.17064400353751527,0.151046
992,2021-12-09,0.1646919310162328,0.165022
993,2021-12-10,0.03163791561982818,0.137469
994,2021-12-13,0.2315882254490556,0.161006
995,2021-12-14,0.22298805307231734,0.164498
996,2021-12-15,0.17158981746677124,0.144018
997,2021-12-16,0.16427993472427677,0.167777
998,2021-12-17,0.15484543776826085,0.188721
999,2021-12-20,0.06829392601005686,0.196855
1000,2021-12-21,0.0362904618620887,0.164303
1001,2021-12-22,0.05623053577209336,0.14731
1002,2021-12-23,0.06295489438464379,0.140277
1003,2021-12-27,0.04202342611378682,0.127287
1004,2021-12-28,0.040361225252356664,0.128572
1005,2021-12-29,0.04867538998771264,0.131445
1006,2021-12-30,0.04494399570908751,0.129964
1007,2021-12-31,0.049531879848554276,0.127283
1008,2022-01-03,0.036517678855609935,0.119355
1009,2022-01-04,0.029220744754734403,0.125774
1010,2022-01-05,0.05525545842786666,0.163902
1011,2022-01-06,0.05183086283501239,0.159409
1012,2022-01-07,0.0387889235619545,0.153345
1013,2022-01-10,0.027680427496680732,0.150289
1014,2022-01-11,0.02947673715116991,0.142176
1015,2022-01-12,0.04317605083878945,0.143822
1016,2022-01-13,0.04464609402225849,0.163379
1017,2022-01-14,0.04033718730898597,0.159002
1018,2022-01-18,0.04826060652998006,0.196249
1019,2022-01-19,0.06702143817267746,0.205787
1020,2022-01-20,0.0669784563638381,0.215731
1021,2022-01-21,0.08934609431870351,0.270397
1022,2022-01-24,0.07764353165779896,0.247809
1023,2022-01-25,0.0821519103967342,0.262276
1024,2022-01-26,0.040386255545363285,0.26009
1025,2022-01-27,0.05348474997995067,0.267519
1026,2022-01-28,0.055271837810343304,0.217449
1027,2022-01-31,0.05511572622549191,0.200137
1028,2022-02-01,0.05148383583696264,0.183586
1029,2022-02-02,0.05157010899963475,0.171839
1030,2022-02-03,0.05816570436609658,0.218806
1031,2022-02-04,0.060713465212183335,0.199828
1032,2022-02-07,0.04716368828267751,0.191018
1033,2022-02-08,0.045359256161337305,0.176947
1034,2022-02-09,0.04818839372101973,0.158744
1035,2022-02-10,0.05667069822461767,0.205572
1036,2022-02-11,0.05172361220677671,0.236748
1037,2022-02-14,0.05158542292211768,0.244956
1038,2022-02-15,0.049396930956695825,0.204938
1039,2022-02-16,0.3291064419887183,0.197534
1040,2022-02-17,0.3076535595132687,0.235363
1041,2022-02-18,0.04030637165683211,0.234191
1042,2022-02-22,0.04966890959941645,0.249461
1043,2022-02-23,0.05115391592586288,0.269491
1044,2022-02-24,0.0682264618230948,0.241269
1045,2022-02-25,0.06005496528493268,0.221474
1046,2022-02-28,0.06065448529906346,0.244272
1047,2022-03-01,0.20627314154774787,0.287984
1048,2022-03-02,0.0879385193151516,0.252833
1049,2022-03-03,0.08313773245521947,0.254673
1050,2022-03-04,0.4531860980701337,0.270731
1051,2022-03-07,0.42393511159034336,0.310335
1052,2022-03-08,0.4133943009405999,0.302983
1053,2022-03-09,0.07012219293911708,0.269297
1054,2022-03-10,0.06623678014719718,0.272022
1055,2022-03-11,0.1242334957194684,0.266851
1056,2022-03-14,0.04808654575003602,0.284611
1057,2022-03-15,0.13490034172108803,0.255953
1058,2022-03-16,0.15030133496392561,0.216061
1059,2022-03-17,0.1597326461689732,0.19776
1060,2022-03-18,0.10196440482195629,0.186634
1061,2022-03-21,0.050928924345919745,0.192947
1062,2022-03-22,0.04673082500241918,0.177462
1063,2022-03-23,0.055920388909145934,0.194897
1064,2022-03-24,0.05080027756130437,0.172967
1065,2022-03-25,0.04324137607504805,0.159224
1066,2022-03-28,0.046964239931194175,0.151884
1067,2022-03-29,0.0457673505390189,0.146009
1068,2022-03-30,0.04767248831038394,0.154521
1069,2022-03-31,0.055167537198585394,0.185686
1070,2022-04-01,0.04013619889813297,0.156373
1071,2022-04-04,0.042272559999086606,0.143448
1072,2022-04-05,0.04524969430774976,0.167524
1073,2022-04-06,0.0543766177270122,0.186769
1074,2022-04-07,0.05207409694697856,0.178612
1075,2022-04-08,0.02176252196263193,0.169548
1076,2022-04-11,0.052848716870905636,0.203359
1077,2022-04-12,0.059688690535444885,0.210674
1078,2022-04-13,0.052307526791644195,0.183847
1079,2022-04-14,0.052748346411477985,0.197199
1080,2022-04-18,0.048167755638232806,0.190238
1081,2022-04-19,0.047411458310238984,0.176232
1082,2022-04-20,0.05716783931706536,0.1797
1083,2022-04-21,0.06121475139256984,0.202736
1084,2022-04-22,0.037074268036416766,0.240179
1085,2022-04-25,0.030638602073937194,0.236616
1086,2022-04-26,0.040941483847196126,0.289515
1087,2022-04-27,0.05253786480705414,0.271275
1088,2022-04-28,0.06133004292585964,0.239538
1089,2022-04-29,0.05793048539878392,0.288171
1090,2022-05-02,0.08953584662608033,0.272563
1091,2022-05-03,0.08500709248112455,0.259075
1092,2022-05-04,0.05877298234151155,0.219968
1093,2022-05-05,0.058674597850589975,0.274214
1094,2022-05-06,0.07215067378013466,0.26128
1095,2022-05-09,0.05075315266700773,0.304435
1096,2022-05-10,0.03308233196325712,0.297447
1097,2022-05-11,0.03755283521569671,0.295487
1098,2022-05-12,0.06589298166659147,0.290725
1099,2022-05-13,0.07662246843433716,0.255342
1100,2022-05-16,0.07305093739398294,0.254768
1101,2022-05-17,0.0678858256786085,0.236262
1102,2022-05-18,0.0970055050596727,0.276607
1103,2022-05-19,0.09027812186632378,0.269408
1104,2022-05-20,0.09213116298883386,0.265166
1105,2022-05-23,0.0751923583172333,0.252555
1106,2022-05-24,0.07001417040753344,0.259593
1107,2022-05-25,0.08823803436535659,0.25867
1108,2022-05-26,0.09513332234046515,0.245016
1109,2022-05-27,0.13232585453655976,0.220331
1110,2022-05-31,0.10093125699856649,0.237419
1111,2022-06-01,0.10355858846074424,0.239867
1112,2022-06-02,0.11685310145776794,0.219711
1113,2022-06-03,0.10222555671519089,0.226281
1114,2022-06-06,0.09085220074372917,0.218665
1115,2022-06-07,0.13203934051640379,0.213673
1116,2022-06-08,0.10264199620739621,0.214843
1117,2022-06-09,0.08521394904700769,0.241991
1118,2022-06-10,0.04466938385603061,0.259681
1119,2022-06-13,0.031211423981571965,0.302603
1120,2022-06-14,0.029000944828583845,0.285087
1121,2022-06-15,0.061804832187107826,0.267046
1122,2022-06-16,0.053363137877257424,0.290537
1123,2022-06-17,0.053327607191037095,0.274854
1124,2022-06-21,0.053714498777553764,0.264461
1125,2022-06-22,0.06514671295270369,0.274696
1126,2022-06-23,0.06514818749632735,0.26474
1127,2022-06-24,0.06827979931112092,0.231366
1128,2022-06-27,0.0748249757270729,0.242737
1129,2022-06-28,0.07145693398198173,0.261706
1130,2022-06-29,0.06897052960881478,0.268039
1131,2022-06-30,0.06387451685005055,0.255597
1132,2022-07-01,0.06824631372750957,0.240597
1133,2022-07-05,0.07123083210048672,0.251665
1134,2022-07-06,0.06351088705857517,0.25284
1135,2022-07-07,0.06217611163814301,0.242237
1136,2022-07-08,0.06810400434464493,0.22724
1137,2022-07-11,0.029431857338370317,0.241355
1138,2022-07-12,0.06881212705907562,0.248003
1139,2022-07-13,0.06130139986412714,0.256267
1140,2022-07-14,0.05923665738150101,0.24881
1141,2022-07-15,0.059657790416805946,0.214819
1142,2022-07-18,0.05508696973041071,0.233508
1143,2022-07-19,0.05758285091988022,0.226216
1144,2022-07-20,0.0681653582711614,0.221234
1145,2022-07-21,0.06418918761984706,0.20706
1146,2022-07-22,0.02740236202465629,0.199448
1147,2022-07-25,0.05353230513717631,0.206199
1148,2022-07-26,0.05395704748342396,0.222169
1149,2022-07-27,0.062431201109235675,0.213675
1150,2022-07-28,0.05667396659489412,0.200628
1151,2022-07-29,0.052925901322548284,0.185909
1152,2022-08-01,0.05461009221095079,0.202369
1153,2022-08-02,0.05557212016638367,0.211897
1154,2022-08-03,0.056210071512445704,0.199509
1155,2022-08-04,0.05284224474102529,0.191096
1156,2022-08-05,0.05013329892134084,0.184323
1157,2022-08-08,0.05876272764494374,0.186908
1158,2022-08-09,0.0568634098227671,0.18564
1159,2022-08-10,0.04884444627362518,0.171368
1160,2022-08-11,0.04766393550229147,0.171317
1161,2022-08-12,0.043511636399517446,0.162094
1162,2022-08-15,0.054845402498467664,0.173146
1163,2022-08-16,0.054931540545441276,0.172473
1164,2022-08-17,0.37728853619264224,0.175908
1165,2022-08-18,0.3793637760172152,0.162639
1166,2022-08-19,0.09880939534033303,0.177005
1167,2022-08-22,0.03394581055447716,0.204416
1168,2022-08-23,0.03555399941295325,0.209124
1169,2022-08-24,0.12081316799597201,0.201009
1170,2022-08-25,0.13183664275406692,0.186576
1171,2022-08-26,0.11221616057822156,0.222937
1172,2022-08-29,0.0612451287645876,0.233499
1173,2022-08-30,0.05238390150310825,0.233532
1174,2022-08-31,0.2958110957333815,0.238996
1175,2022-09-01,0.29657218519105466,0.223755
1176,2022-09-02,0.04094142933443979,0.216907
1177,2022-09-06,0.031222913349554574,0.238606
1178,2022-09-07,0.06982407665846273,0.219997
1179,2022-09-08,0.0724728830543028,0.208099
1180,2022-09-09,0.12618997011564476,0.201044
1181,2022-09-12,0.11145311659693229,0.209956
1182,2022-09-13,0.0860226619886769,0.238222
1183,2022-09-14,0.06592323965101268,0.234855
1184,2022-09-15,0.061940669004897725,0.244821
1185,2022-09-16,0.11239042589053931,0.246503
1186,2022-09-19,0.07071962202324444,0.241646
1187,2022-09-20,0.07188991502296392,0.253256
1188,2022-09-21,0.08197620474617084,0.277235
1189,2022-09-22,0.07898718549436586,0.269742
1190,2022-09-23,0.04431663898955862,0.26263
1191,2022-09-26,0.042359400158062575,0.294413
1192,2022-09-27,0.04657520456302979,0.291645
1193,2022-09-28,0.04876696464140929,0.280521
1194,2022-09-29,0.06233821973387143,0.290531
1195,2022-09-30,0.06143823584735325,0.284988
1196,2022-10-03,0.06506042127721413,0.266861
1197,2022-10-04,0.06420614264945598,0.251721
1198,2022-10-05,0.06690923085570896,0.257856
1199,2022-10-06,0.06780760132844862,0.275708
1200,2022-10-07,0.06464460896512896,0.281481
1201,2022-10-10,0.06505642471159605,0.299365
1202,2022-10-11,0.06348016401185692,0.304011
1203,2022-10-12,0.06104600010323507,0.314769
1204,2022-10-13,0.07610391437023291,0.303751
1205,2022-10-14,0.048790544763864525,0.285657
