date,gross_stock_trades,gross_option_trades,gross_trades_value,stock_trading_costs,option_trading_costs,net_trading_costs,stock_pos_value,option_pos_value,gross_pos_value,stock_PL,option_PL,net_PL,daily_stock_PL,daily_option_PL,daily_net_PL,start_cash,initial_kapital,short_fee,initial_cash,interest,lever_cash,leverage_fee,end_kapital,net_short_fees,net_interest_paid,net_interest_earned,net_pos_value,tot_cash
11/29/18,0,0,0,0,0,0,0,0,0,78863.44549,-87927.7313,-9064.285808,0,0,0,999947.9897,999947.9897,0,999947.9897,58.62180709,0,0,1000006.611,965.9437754,10427.61038,390.7693386,1000006.611,9980898.873
11/30/18,0,0,0,0,0,0,0,0,0,78863.44549,-87927.7313,-9064.285808,0,0,0,1000006.611,1000006.611,0,1000006.611,59.04036621,0,0,1000065.652,965.9437754,10486.65075,390.7693386,1000065.652,9980839.833
12/3/18,0,0,0,0,0,0,0,0,0,78863.44549,-87927.7313,-9064.285808,0,0,0,1000065.652,1000065.652,0,1000065.652,59.45541581,0,0,1000125.107,965.9437754,10546.10616,390.7693386,1000125.107,9980780.377
12/4/18,0,0,0,0,0,0,0,0,0,78863.44549,-87927.7313,-9064.285808,0,0,0,1000125.107,1000125.107,0,1000125.107,60.29077031,0,0,1000185.398,965.9437754,10606.39694,390.7693386,1000185.398,9980720.087
12/6/18,0,0,0,0,0,0,0,0,0,78863.44549,-87927.7313,-9064.285808,0,0,0,1000185.398,1000185.398,0,1000185.398,59.67451696,0,0,1000245.073,965.9437754,10666.07145,390.7693386,1000245.073,9980660.412
12/7/18,0,0,0,0,0,0,0,0,0,78863.44549,-87927.7313,-9064.285808,0,0,0,1000245.073,1000245.073,0,1000245.073,58.91199435,0,0,1000303.985,965.9437754,10724.98345,390.7693386,1000303.985,9980601.5
12/10/18,0,0,0,0,0,0,0,0,0,78863.44549,-87927.7313,-9064.285808,0,0,0,1000303.985,1000303.985,0,1000303.985,58.91025936,0,0,1000362.895,965.9437754,10783.89371,390.7693386,1000362.895,9980542.59
12/11/18,0,0,0,0,0,0,0,0,0,78863.44549,-87927.7313,-9064.285808,0,0,0,1000362.895,1000362.895,0,1000362.895,57.38686487,0,0,1000420.282,965.9437754,10841.28057,390.7693386,1000420.282,9980485.203
12/12/18,0,0,0,0,0,0,0,0,0,78863.44549,-87927.7313,-9064.285808,0,0,0,1000420.282,1000420.282,0,1000420.282,55.8599179,0,0,1000476.142,965.9437754,10897.14049,390.7693386,1000476.142,9980429.343
12/13/18,0,0,0,0,0,0,0,0,0,78863.44549,-87927.7313,-9064.285808,0,0,0,1000476.142,1000476.142,0,1000476.142,60.87340846,0,0,1000537.015,965.9437754,10958.0139,390.7693386,1000537.015,9980368.47
12/14/18,0,0,0,0,0,0,0,0,0,78863.44549,-87927.7313,-9064.285808,0,0,0,1000537.015,1000537.015,0,1000537.015,61.01426594,0,0,1000598.029,965.9437754,11019.02816,390.7693386,1000598.029,9980307.455
12/17/18,0,0,0,0,0,0,0,0,0,78863.44549,-87927.7313,-9064.285808,0,0,0,1000598.029,1000598.029,0,1000598.029,60.87341658,0,0,1000658.903,965.9437754,11079.90158,390.7693386,1000658.903,9980246.582
12/18/18,0,0,0,0,0,0,0,0,0,78863.44549,-87927.7313,-9064.285808,0,0,0,1000658.903,1000658.903,0,1000658.903,55.73579797,0,0,1000714.638,965.9437754,11135.63738,390.7693386,1000714.638,9980190.846
12/19/18,0,0,0,0,0,0,0,0,0,78863.44549,-87927.7313,-9064.285808,0,0,0,1000714.638,1000714.638,0,1000714.638,56.9883843,0,0,1000771.627,965.9437754,11192.62576,390.7693386,1000771.627,9980133.858
12/20/18,0,0,0,0,0,0,0,0,0,78863.44549,-87927.7313,-9064.285808,0,0,0,1000771.627,1000771.627,0,1000771.627,63.95248852,0,0,1000835.579,965.9437754,11256.57825,390.7693386,1000835.579,9980069.905
12/21/18,0,0,0,0,0,0,0,0,0,78863.44549,-87927.7313,-9064.285808,0,0,0,1000835.579,1000835.579,0,1000835.579,62.70301208,0,0,1000898.282,965.9437754,11319.28126,390.7693386,1000898.282,9980007.202
12/24/18,0,0,0,0,0,0,0,0,0,78863.44549,-87927.7313,-9064.285808,0,0,0,1000898.282,1000898.282,0,1000898.282,63.95240799,0,0,1000962.235,965.9437754,11383.23367,390.7693386,1000962.235,9979943.25
12/26/18,0,0,0,0,0,0,0,0,0,78863.44549,-87927.7313,-9064.285808,0,0,0,1000962.235,1000962.235,0,1000962.235,63.12020988,0,0,1001025.355,965.9437754,11446.35388,390.7693386,1001025.355,9979880.13
12/27/18,0,0,0,0,0,0,0,0,0,78863.44549,-87927.7313,-9064.285808,0,0,0,1001025.355,1001025.355,0,1001025.355,61.04776882,0,0,1001086.403,965.9437754,11507.40165,390.7693386,1001086.403,9979819.082
12/28/18,0,0,0,0,0,0,0,0,0,78863.44549,-87927.7313,-9064.285808,0,0,0,1001086.403,1001086.403,0,1001086.403,57.98966358,0,0,1001144.392,965.9437754,11565.39131,390.7693386,1001144.392,9979761.092
12/31/18,0,0,0,0,0,0,0,0,0,78863.44549,-87927.7313,-9064.285808,0,0,0,1001144.392,1001144.392,0,1001144.392,56.7363382,0,0,1001201.129,965.9437754,11622.12765,390.7693386,1001201.129,9979704.356
1/2/19,0,0,0,0,0,0,0,0,0,78863.44549,-87927.7313,-9064.285808,0,0,0,1001201.129,1001201.129,0,1001201.129,61.1882527,0,0,1001262.317,965.9437754,11683.3159,390.7693386,1001262.317,9979643.168
1/3/19,0,0,0,0,0,0,0,0,0,78863.44549,-87927.7313,-9064.285808,0,0,0,1001262.317,1001262.317,0,1001262.317,62.59063104,0,0,1001324.908,965.9437754,11745.90653,390.7693386,1001324.908,9979580.577
1/4/19,0,0,0,0,0,0,0,0,0,78863.44549,-87927.7313,-9064.285808,0,0,0,1001324.908,1001324.908,0,1001324.908,59.94939341,0,0,1001384.857,965.9437754,11805.85593,390.7693386,1001384.857,9979520.628
1/7/19,0,0,0,0,0,0,0,0,0,78863.44549,-87927.7313,-9064.285808,0,0,0,1001384.857,1001384.857,0,1001384.857,60.92128484,0,0,1001445.778,965.9437754,11866.77721,390.7693386,1001445.778,9979459.706
1/8/19,0,0,0,0,0,0,0,0,0,78863.44549,-87927.7313,-9064.285808,0,0,0,1001445.778,1001445.778,0,1001445.778,63.01357718,0,0,1001508.792,965.9437754,11929.79079,390.7693386,1001508.792,9979396.693
1/9/19,0,0,0,0,0,0,0,0,0,78863.44549,-87927.7313,-9064.285808,0,0,0,1001508.792,1001508.792,0,1001508.792,62.87644362,0,0,1001571.668,965.9437754,11992.66723,390.7693386,1001571.668,9979333.816
1/10/19,0,0,0,0,0,0,0,0,0,78863.44549,-87927.7313,-9064.285808,0,0,0,1001571.668,1001571.668,0,1001571.668,64.1407291,0,0,1001635.809,965.9437754,12056.80796,390.7693386,1001635.809,9979269.676
1/11/19,0,0,0,0,0,0,0,0,0,78863.44549,-87927.7313,-9064.285808,0,0,0,1001635.809,1001635.809,0,1001635.809,64.69942593,0,0,1001700.508,965.9437754,12121.50739,390.7693386,1001700.508,9979204.976
1/14/19,0,0,0,0,0,0,0,0,0,78863.44549,-87927.7313,-9064.285808,0,0,0,1001700.508,1001700.508,0,1001700.508,65.11476551,0,0,1001765.623,965.9437754,12186.62215,390.7693386,1001765.623,9979139.861
1/15/19,0,0,0,0,0,0,0,0,0,78863.44549,-87927.7313,-9064.285808,0,0,0,1001765.623,1001765.623,0,1001765.623,63.86866599,0,0,1001829.492,965.9437754,12250.49082,390.7693386,1001829.492,9979075.993
1/16/19,0,0,0,0,0,0,0,0,0,78863.44549,-87927.7313,-9064.285808,0,0,0,1001829.492,1001829.492,0,1001829.492,63.73154116,0,0,1001893.223,965.9437754,12314.22236,390.7693386,1001893.223,9979012.261
1/17/19,0,0,0,0,0,0,0,0,0,78863.44549,-87927.7313,-9064.285808,0,0,0,1001893.223,1001893.223,0,1001893.223,62.2124585,0,0,1001955.436,965.9437754,12376.43482,390.7693386,1001955.436,9978950.049
1/18/19,0,0,0,0,0,0,0,0,0,78863.44549,-87927.7313,-9064.285808,0,0,0,1001955.436,1001955.436,0,1001955.436,62.35359354,0,0,1002017.789,965.9437754,12438.78841,390.7693386,1002017.789,9978887.695
1/22/19,0,0,0,0,0,0,0,0,0,78863.44549,-87927.7313,-9064.285808,0,0,0,1002017.789,1002017.789,0,1002017.789,61.24003419,0,0,1002079.03,965.9437754,12500.02845,390.7693386,1002079.03,9978826.455
1/23/19,0,0,0,0,0,0,0,0,0,78863.44549,-87927.7313,-9064.285808,0,0,0,1002079.03,1002079.03,0,1002079.03,61.24190548,0,0,1002140.271,965.9437754,12561.27035,390.7693386,1002140.271,9978765.213
1/24/19,0,0,0,0,0,0,0,0,0,78863.44549,-87927.7313,-9064.285808,0,0,0,1002140.271,1002140.271,0,1002140.271,62.78475191,0,0,1002203.056,965.9437754,12624.05511,390.7693386,1002203.056,9978702.428
1/25/19,0,0,0,0,0,0,0,0,0,78863.44549,-87927.7313,-9064.285808,0,0,0,1002203.056,1002203.056,0,1002203.056,63.34367309,0,0,1002266.4,965.9437754,12687.39878,390.7693386,1002266.4,9978639.085
1/28/19,0,0,0,0,0,0,0,0,0,78863.44549,-87927.7313,-9064.285808,0,0,0,1002266.4,1002266.4,0,1002266.4,63.20244992,0,0,1002329.602,965.9437754,12750.60123,390.7693386,1002329.602,9978575.882
1/29/19,0,0,0,0,0,0,0,0,0,78863.44549,-87927.7313,-9064.285808,0,0,0,1002329.602,1002329.602,0,1002329.602,63.34766726,0,0,1002392.95,965.9437754,12813.9489,390.7693386,1002392.95,9978512.535
1/30/19,0,0,0,0,0,0,0,0,0,78863.44549,-87927.7313,-9064.285808,0,0,0,1002392.95,1002392.95,0,1002392.95,63.21043011,0,0,1002456.16,965.9437754,12877.15933,390.7693386,1002456.16,9978449.324
1/31/19,0,0,0,0,0,0,0,0,0,78863.44549,-87927.7313,-9064.285808,0,0,0,1002456.16,1002456.16,0,1002456.16,62.52597806,0,0,1002518.686,965.9437754,12939.6853,390.7693386,1002518.686,9978386.798
2/1/19,0,0,0,0,0,0,0,0,0,78863.44549,-87927.7313,-9064.285808,0,0,0,1002518.686,1002518.686,0,1002518.686,62.2493637,0,0,1002580.936,965.9437754,13001.93467,390.7693386,1002580.936,9978324.549
2/4/19,0,0,0,0,0,0,0,0,0,78863.44549,-87927.7313,-9064.285808,0,0,0,1002580.936,1002580.936,0,1002580.936,62.38669562,0,0,1002643.322,965.9437754,13064.32136,390.7693386,1002643.322,9978262.162
2/5/19,0,0,0,0,0,0,0,0,0,78863.44549,-87927.7313,-9064.285808,0,0,0,1002643.322,1002643.322,0,1002643.322,63.15857094,0,0,1002706.481,965.9437754,13127.47993,390.7693386,1002706.481,9978199.004
2/6/19,0,0,0,0,0,0,0,0,0,78863.44549,-87927.7313,-9064.285808,0,0,0,1002706.481,1002706.481,0,1002706.481,62.95163661,0,0,1002769.433,965.9437754,13190.43157,390.7693386,1002769.433,9978136.052
2/7/19,0,0,0,0,0,0,0,0,0,78863.44549,-87927.7313,-9064.285808,0,0,0,1002769.433,1002769.433,0,1002769.433,62.12754126,0,0,1002831.56,965.9437754,13252.55911,390.7693386,1002831.56,9978073.924
2/8/19,0,0,0,0,0,0,0,0,0,78863.44549,-87927.7313,-9064.285808,0,0,0,1002831.56,1002831.56,0,1002831.56,61.29351547,0,0,1002892.854,965.9437754,13313.85263,390.7693386,1002892.854,9978012.631
2/11/19,0,0,0,0,0,0,0,0,0,78863.44549,-87927.7313,-9064.285808,0,0,0,1002892.854,1002892.854,0,1002892.854,61.29164221,0,0,1002954.145,965.9437754,13375.14427,390.7693386,1002954.145,9977951.339
2/12/19,0,0,0,0,0,0,0,0,0,78863.44549,-87927.7313,-9064.285808,0,0,0,1002954.145,1002954.145,0,1002954.145,64.08376738,0,0,1003018.229,965.9437754,13439.22804,390.7693386,1003018.229,9977887.255
2/13/19,19788.44539,50286,70074.44539,1.978844539,5.0286,7.007444539,-19788.44539,49996,30207.55461,78861.46665,-87932.7599,-9071.293253,-1.978844539,-5.0286,-7.007444539,1003018.229,1003009.814,1.407571411,972512.2595,62.67705146,0,0,1003072.491,967.3513468,13501.90509,390.7693386,1002782.491,9947320.016
2/14/19,19071.76967,48785,67856.76967,1.907176967,4.8785,6.785676967,-672.77976,98454,97781.22024,78859.55947,-87937.6384,-9078.07893,-1.907176967,-4.8785,-6.785676967,1003072.491,1003065.657,0.048327311,904711.3329,58.94341001,0,0,1003124.601,967.3996741,13560.8485,390.7693386,1002551.497,9879397.518
2/15/19,750962.4664,0,750962.4664,75.09624664,0,75.09624664,-751642.5776,97862,-653780.5776,78784.46322,-87937.6384,-9153.175177,-75.09624664,0,-75.09624664,1003124.601,1002995.41,54.09479178,1655603.552,108.0917613,0,0,1003103.501,1021.494466,13668.94026,390.7693386,1001931.066,10630176.8
2/19/19,137559.6729,0,137559.6729,13.75596729,0,13.75596729,-890502.9984,94347,-796155.9984,78770.70726,-87937.6384,-9166.931144,-13.75596729,0,-13.75596729,1003103.501,1003026.525,63.22078704,1793194.34,115.3234823,0,0,1003141.848,1084.715253,13784.26374,390.7693386,997153.6646,10767607.39
2/20/19,188385.2913,0,188385.2913,18.83852913,0,18.83852913,-1080683.077,92136,-988547.077,78751.86873,-87937.6384,-9185.769673,-18.83852913,0,-18.83852913,1003141.848,1003046.439,76.57054175,1981599.545,127.160797,0,0,1003173.6,1161.285795,13911.42454,390.7693386,993179.6289,10955846.68
2/21/19,259196.6408,0,259196.6408,25.91966408,0,25.91966408,-817643.6279,87793,-729850.6279,78725.94906,-87937.6384,-9211.689337,-25.91966408,0,-25.91966408,1003173.6,1003089.4,58.2798951,1722445.866,111.2628536,0,0,1003200.663,1219.56569,14022.68739,390.7693386,992706.5005,10696512.86
2/22/19,495609.8878,0,495609.8878,49.56098878,0,49.56098878,-1318322.894,91162,-1227160.894,78676.38807,-87937.6384,-9261.250326,-49.56098878,0,-49.56098878,1003200.663,1003057.138,93.96450216,2218023.491,143.2704834,0,0,1003200.408,1313.530192,14165.95788,390.7693386,991005.8668,11191929.91
2/25/19,73486.19933,0,73486.19933,7.348619933,0,7.348619933,-1393603.758,93190,-1300413.758,78669.03945,-87937.6384,-9268.598946,-7.348619933,0,-7.348619933,1003200.408,1003094.317,98.74217246,2291546.87,147.0503599,0,0,1003241.368,1412.272364,14313.00824,390.7693386,991280.1617,11265261.71
2/26/19,49126.21503,0,49126.21503,4.912621503,0,4.912621503,-1343480.403,91721,-1251759.403,78664.12683,-87937.6384,-9273.511567,-4.912621503,0,-4.912621503,1003241.368,1003140.051,96.4036527,2242466.389,145.9302857,0,0,1003285.982,1508.676017,14458.93852,390.7693386,990852.9163,11215984.66
2/27/19,38871.50832,0,38871.50832,3.887150832,0,3.887150832,-1381774.732,87201,-1294573.732,78660.23968,-87937.6384,-9277.398718,-3.887150832,0,-3.887150832,1003285.982,1003183.042,99.0528708,2281380.887,148.2993971,0,0,1003331.341,1607.728888,14607.23792,390.7693386,986955.4547,11254703.98
2/28/19,85987.66151,0,85987.66151,8.598766151,0,8.598766151,-1293213.565,81499,-1211714.565,78651.64092,-87937.6384,-9285.997484,-8.598766151,0,-8.598766151,1003331.341,1003228.783,93.95874324,2195438.968,144.8475434,0,0,1003373.631,1701.687631,14752.08546,390.7693386,983869.2507,11168562.87
3/1/19,561549.5748,0,561549.5748,56.15495748,0,56.15495748,-1862837.603,87574,-1775263.603,78595.48596,-87937.6384,-9342.152442,-56.15495748,0,-56.15495748,1003373.631,1003185.475,132.0006707,2756945.234,176.9323697,0,0,1003362.408,1833.688302,14929.01783,390.7693386,981858.5635,11729879.36
3/4/19,221382.6738,0,221382.6738,22.13826738,0,22.13826738,-1634679.042,78830,-1555849.042,78573.34769,-87937.6384,-9364.290709,-22.13826738,0,-22.13826738,1003362.408,1003223.54,116.7293468,2535600.625,164.1203294,0,0,1003387.66,1950.417649,15093.13816,390.7693386,979915.7037,11508310.43
3/5/19,124473.668,0,124473.668,12.4473668,0,12.4473668,-1507982.117,75944,-1432038.117,78560.90032,-87937.6384,-9376.738076,-12.4473668,0,-12.4473668,1003387.66,1003268.155,107.0583889,2411171.572,155.0666851,0,0,1003423.221,2057.476037,15248.20485,390.7693386,979288.5217,11383669.24
3/6/19,942151.1335,32190,974341.1335,94.21511335,3.219,97.43411335,-556697.2662,33330,-523367.2662,83388.36795,-106036.8574,-22648.48945,4827.467629,-18099.219,-13271.75137,1003423.221,990112.643,38.82700898,1501229.244,94.66681326,0,0,990207.3098,2096.303046,15342.87166,390.7693386,977956.6446,10473516.01
3/7/19,552040.2235,29040,581080.2235,55.20402235,2.904,58.10802235,0,0,0,91194.54147,-125784.7614,-34590.21993,7806.173513,-19747.904,-11941.73049,990207.3098,978265.5793,0,978265.5793,63.59966513,0,0,978329.179,2096.303046,15406.47132,390.7693386,978329.179,9950394.078
3/8/19,0,0,0,0,0,0,0,0,0,91194.54147,-125784.7614,-34590.21993,0,0,0,978329.179,978329.179,0,978329.179,63.193963,0,0,978392.373,2096.303046,15469.66529,390.7693386,978392.373,9950330.884
3/11/19,0,0,0,0,0,0,0,0,0,91194.54147,-125784.7614,-34590.21993,0,0,0,978392.373,978392.373,0,978392.373,60.60972642,0,0,978452.9827,2096.303046,15530.27501,390.7693386,978452.9827,9950270.274
3/12/19,0,0,0,0,0,0,0,0,0,91194.54147,-125784.7614,-34590.21993,0,0,0,978452.9827,978452.9827,0,978452.9827,62.65418762,0,0,978515.6369,2096.303046,15592.9292,390.7693386,978515.6369,9950207.62
3/13/19,0,0,0,0,0,0,0,0,0,91194.54147,-125784.7614,-34590.21993,0,0,0,978515.6369,978515.6369,0,978515.6369,62.79211585,0,0,978578.429,2096.303046,15655.72132,390.7693386,978578.429,9950144.828
3/14/19,0,0,0,0,0,0,0,0,0,91194.54147,-125784.7614,-34590.21993,0,0,0,978578.429,978578.429,0,978578.429,65.52354917,0,0,978643.9525,2096.303046,15721.24487,390.7693386,978643.9525,9950079.305
3/15/19,0,0,0,0,0,0,0,0,0,91194.54147,-125784.7614,-34590.21993,0,0,0,978643.9525,978643.9525,0,978643.9525,64.30203183,0,0,978708.2546,2096.303046,15785.5469,390.7693386,978708.2546,9950015.003
3/18/19,0,0,0,0,0,0,0,0,0,91194.54147,-125784.7614,-34590.21993,0,0,0,978708.2546,978708.2546,0,978708.2546,64.43586878,0,0,978772.6904,2096.303046,15849.98277,390.7693386,978772.6904,9949950.567
3/19/19,0,0,0,0,0,0,0,0,0,91194.54147,-125784.7614,-34590.21993,0,0,0,978772.6904,978772.6904,0,978772.6904,64.57820006,0,0,978837.2686,2096.303046,15914.56097,390.7693386,978837.2686,9949885.988
3/20/19,0,0,0,0,0,0,0,0,0,91194.54147,-125784.7614,-34590.21993,0,0,0,978837.2686,978837.2686,0,978837.2686,62.81275522,0,0,978900.0814,2096.303046,15977.37372,390.7693386,978900.0814,9949823.176
3/21/19,0,0,0,0,0,0,0,0,0,91194.54147,-125784.7614,-34590.21993,0,0,0,978900.0814,978900.0814,0,978900.0814,64.18496226,0,0,978964.2664,2096.303046,16041.55868,390.7693386,978964.2664,9949758.991
3/22/19,0,0,0,0,0,0,0,0,0,91194.54147,-125784.7614,-34590.21993,0,0,0,978964.2664,978964.2664,0,978964.2664,63.91504275,0,0,979028.1814,2096.303046,16105.47373,390.7693386,979028.1814,9949695.076
3/25/19,0,0,0,0,0,0,0,0,0,91194.54147,-125784.7614,-34590.21993,0,0,0,979028.1814,979028.1814,0,979028.1814,63.91295616,0,0,979092.0944,2096.303046,16169.38668,390.7693386,979092.0944,9949631.163
3/26/19,0,0,0,0,0,0,0,0,0,91194.54147,-125784.7614,-34590.21993,0,0,0,979092.0944,979092.0944,0,979092.0944,62.89912922,0,0,979154.9935,2096.303046,16232.28581,390.7693386,979154.9935,9949568.264
3/27/19,0,0,0,0,0,0,0,0,0,91194.54147,-125784.7614,-34590.21993,0,0,0,979154.9935,979154.9935,0,979154.9935,62.28909936,0,0,979217.2826,2096.303046,16294.57491,390.7693386,979217.2826,9949505.974
3/28/19,0,0,0,0,0,0,0,0,0,91194.54147,-125784.7614,-34590.21993,0,0,0,979217.2826,979217.2826,0,979217.2826,63.25337203,0,0,979280.536,2096.303046,16357.82828,390.7693386,979280.536,9949442.721
3/29/19,0,0,0,0,0,0,0,0,0,91194.54147,-125784.7614,-34590.21993,0,0,0,979280.536,979280.536,0,979280.536,63.66358051,0,0,979344.1995,2096.303046,16421.49186,390.7693386,979344.1995,9949379.058
4/1/19,0,0,0,0,0,0,0,0,0,91194.54147,-125784.7614,-34590.21993,0,0,0,979344.1995,979344.1995,0,979344.1995,64.20566211,0,0,979408.4052,2096.303046,16485.69753,390.7693386,979408.4052,9949314.852
4/2/19,0,0,0,0,0,0,0,0,0,91194.54147,-125784.7614,-34590.21993,0,0,0,979408.4052,979408.4052,0,979408.4052,63.53169856,0,0,979471.9369,2096.303046,16549.22923,390.7693386,979471.9369,9949251.32
4/3/19,0,0,0,0,0,0,0,0,0,91194.54147,-125784.7614,-34590.21993,0,0,0,979471.9369,979471.9369,0,979471.9369,62.03715169,0,0,979533.9741,2096.303046,16611.26638,390.7693386,979533.9741,9949189.283
4/4/19,0,0,0,0,0,0,0,0,0,91194.54147,-125784.7614,-34590.21993,0,0,0,979533.9741,979533.9741,0,979533.9741,63.95432602,0,0,979597.9284,2096.303046,16675.2207,390.7693386,979597.9284,9949125.329
4/5/19,0,0,0,0,0,0,0,0,0,91194.54147,-125784.7614,-34590.21993,0,0,0,979597.9284,979597.9284,0,979597.9284,63.95641355,0,0,979661.8848,2096.303046,16739.17712,390.7693386,979661.8848,9949061.372
4/8/19,0,0,0,0,0,0,0,0,0,91194.54147,-125784.7614,-34590.21993,0,0,0,979661.8848,979661.8848,0,979661.8848,63.68216185,0,0,979725.567,2096.303046,16802.85928,390.7693386,979725.567,9948997.69
4/9/19,0,0,0,0,0,0,0,0,0,91194.54147,-125784.7614,-34590.21993,0,0,0,979725.567,979725.567,0,979725.567,63.28007319,0,0,979788.847,2096.303046,16866.13935,390.7693386,979788.847,9948934.41
4/10/19,0,0,0,0,0,0,0,0,0,91194.54147,-125784.7614,-34590.21993,0,0,0,979788.847,979788.847,0,979788.847,63.14601733,0,0,979851.993,2096.303046,16929.28537,390.7693386,979851.993,9948871.264
4/11/19,0,0,0,0,0,0,0,0,0,91194.54147,-125784.7614,-34590.21993,0,0,0,979851.993,979851.993,0,979851.993,63.2943717,0,0,979915.2874,2096.303046,16992.57974,390.7693386,979915.2874,9948807.97
4/12/19,0,0,0,0,0,0,0,0,0,91194.54147,-125784.7614,-34590.21993,0,0,0,979915.2874,979915.2874,0,979915.2874,63.29641571,0,0,979978.5838,2096.303046,17055.87616,390.7693386,979978.5838,9948744.673
4/15/19,0,0,0,0,0,0,0,0,0,91194.54147,-125784.7614,-34590.21993,0,0,0,979978.5838,979978.5838,0,979978.5838,63.70274863,0,0,980042.2866,2096.303046,17119.5789,390.7693386,980042.2866,9948680.97
4/16/19,0,0,0,0,0,0,0,0,0,91194.54147,-125784.7614,-34590.21993,0,0,0,980042.2866,980042.2866,0,980042.2866,62.61981388,0,0,980104.9064,2096.303046,17182.19872,390.7693386,980104.9064,9948618.351
4/17/19,0,0,0,0,0,0,0,0,0,91194.54147,-125784.7614,-34590.21993,0,0,0,980104.9064,980104.9064,0,980104.9064,61.5326709,0,0,980166.4391,2096.303046,17243.73139,390.7693386,980166.4391,9948556.818
4/18/19,0,0,0,0,0,0,0,0,0,91194.54147,-125784.7614,-34590.21993,0,0,0,980166.4391,980166.4391,0,980166.4391,64.40418322,0,0,980230.8433,2096.303046,17308.13557,390.7693386,980230.8433,9948492.414
4/22/19,0,0,0,0,0,0,0,0,0,91194.54147,-125784.7614,-34590.21993,0,0,0,980230.8433,980230.8433,0,980230.8433,64.26379035,0,0,980295.107,2096.303046,17372.39936,390.7693386,980295.107,9948428.15
4/23/19,0,0,0,0,0,0,0,0,0,91194.54147,-125784.7614,-34590.21993,0,0,0,980295.107,980295.107,0,980295.107,58.82300055,0,0,980353.93,2096.303046,17431.22236,390.7693386,980353.93,9948369.327
4/24/19,0,0,0,0,0,0,0,0,0,91194.54147,-125784.7614,-34590.21993,0,0,0,980353.93,980353.93,0,980353.93,59.36947202,0,0,980413.2995,2096.303046,17490.59184,390.7693386,980413.2995,9948309.958
4/25/19,0,0,0,0,0,0,0,0,0,91194.54147,-125784.7614,-34590.21993,0,0,0,980413.2995,980413.2995,0,980413.2995,64.69284842,0,0,980477.9924,2096.303046,17555.28468,390.7693386,980477.9924,9948245.265
4/26/19,0,0,0,0,0,0,0,0,0,91194.54147,-125784.7614,-34590.21993,0,0,0,980477.9924,980477.9924,0,980477.9924,64.83120501,0,0,980542.8236,2096.303046,17620.11589,390.7693386,980542.8236,9948180.434
4/29/19,0,0,0,0,0,0,0,0,0,91194.54147,-125784.7614,-34590.21993,0,0,0,980542.8236,980542.8236,0,980542.8236,56.65685887,0,0,980599.4804,2096.303046,17676.77275,390.7693386,980599.4804,9948123.777
4/30/19,0,0,0,0,0,0,0,0,0,91194.54147,-125784.7614,-34590.21993,0,0,0,980599.4804,980599.4804,0,980599.4804,64.97117216,0,0,980664.4516,2096.303046,17741.74392,390.7693386,980664.4516,9948058.805
5/1/19,0,0,0,0,0,0,0,0,0,91194.54147,-125784.7614,-34590.21993,0,0,0,980664.4516,980664.4516,0,980664.4516,64.56466023,0,0,980729.0163,2096.303046,17806.30858,390.7693386,980729.0163,9947994.241
5/2/19,0,0,0,0,0,0,0,0,0,91194.54147,-125784.7614,-34590.21993,0,0,0,980729.0163,980729.0163,0,980729.0163,63.89608532,0,0,980792.9123,2096.303046,17870.20467,390.7693386,980792.9123,9947930.345
5/3/19,0,0,0,0,0,0,0,0,0,91194.54147,-125784.7614,-34590.21993,0,0,0,980792.9123,980792.9123,0,980792.9123,63.62563547,0,0,980856.538,2096.303046,17933.8303,390.7693386,980856.538,9947866.719
5/6/19,0,0,0,0,0,0,0,0,0,91194.54147,-125784.7614,-34590.21993,0,0,0,980856.538,980856.538,0,980856.538,64.03231501,0,0,980920.5703,2096.303046,17997.86262,390.7693386,980920.5703,9947802.687
5/7/19,0,0,0,0,0,0,0,0,0,91194.54147,-125784.7614,-34590.21993,0,0,0,980920.5703,980920.5703,0,980920.5703,63.35725796,0,0,980983.9276,2096.303046,18061.21987,390.7693386,980983.9276,9947739.33
5/8/19,0,0,0,0,0,0,0,0,0,91194.54147,-125784.7614,-34590.21993,0,0,0,980983.9276,980983.9276,0,980983.9276,63.49556933,0,0,981047.4231,2096.303046,18124.71544,390.7693386,981047.4231,9947675.834
5/9/19,0,0,0,0,0,0,0,0,0,91194.54147,-125784.7614,-34590.21993,0,0,0,981047.4231,981047.4231,0,981047.4231,63.50790098,0,0,981110.931,2096.303046,18188.22334,390.7693386,981110.931,9947612.326
5/10/19,0,0,0,0,0,0,0,0,0,91194.54147,-125784.7614,-34590.21993,0,0,0,981110.931,981110.931,0,981110.931,64.46412524,0,0,981175.3952,2096.303046,18252.68747,390.7693386,981175.3952,9947547.862
5/13/19,0,0,0,0,0,0,0,0,0,91194.54147,-125784.7614,-34590.21993,0,0,0,981175.3952,981175.3952,0,981175.3952,63.78054642,0,0,981239.1757,2096.303046,18316.46802,390.7693386,981239.1757,9947484.081
5/14/19,0,0,0,0,0,0,0,0,0,91194.54147,-125784.7614,-34590.21993,0,0,0,981239.1757,981239.1757,0,981239.1757,63.92307553,0,0,981303.0988,2096.303046,18380.39109,390.7693386,981303.0988,9947420.158
