ticker,date,open,high,low,close,volume,dividend,split,adj_open,adj_high,adj_low,adj_close,adj_volume
SPY,1997-09-24,95.375,96.109299,94.281197,94.343697,2793100.0,0.0,1.0,59.8455702111786,60.3063255701353,59.159234544246,59.1984518248562,2793100.0
SPY,1997-09-25,94.25,94.75,93.625,93.6875,6327800.0,0.0,1.0,59.1396591601949,59.4533974050765,58.7474863540928,58.786703634703,6327800.0
SPY,1997-09-26,94.4375,94.8125,94.1875,94.468697,3995800.0,0.0,1.0,59.2573110020255,59.4926146856867,59.1004418795847,59.2768863860766,3995800.0
SPY,1997-09-29,94.5,95.5625,94.156197,95.375,2065000.0,0.0,1.0,59.2965282826357,59.9632220530092,59.0807999830256,59.8455702111786,2065000.0
SPY,1997-09-30,95.0,95.6875,94.375,94.375,4137600.0,0.0,1.0,59.6102665275174,60.0416566142297,59.2180937214153,59.2180937214153,4137600.0
SPY,1997-10-01,95.25,95.8125,94.781197,95.625,3567500.0,0.0,1.0,59.7671356499582,60.1200911754501,59.4729727891277,60.0024393336195,3567500.0
SPY,1997-10-02,95.531197,96.1875,95.3125,96.156197,2577500.0,0.0,1.0,59.9435801564502,60.3553948591113,59.8063529305684,60.3357529625523,2577500.0
SPY,1997-10-03,97.468697,97.75,95.343697,96.640602,6499900.0,0.0,1.0,61.1593158553667,61.3358268743666,59.8259283146196,60.6397057115761,6499900.0
SPY,1997-10-06,97.3125,97.609299,96.906197,97.281197,2272100.0,0.0,1.0,61.0613059100951,61.2475403047804,60.8063603298748,61.041664013536,2272100.0
SPY,1997-10-07,97.531197,98.5,97.203102,98.1875,1832800.0,0.0,1.0,61.1985331359769,61.8064342416891,60.992661237068,61.610347838638,1832800.0
SPY,1997-10-08,98.359299,98.375,96.734299,97.5,4439400.0,0.0,1.0,61.7181476721029,61.7279996804686,60.6984983762374,61.1789577519257,4439400.0
SPY,1997-10-09,96.781197,97.609299,96.218697,97.156197,3607600.0,0.0,1.0,60.7279257686544,61.2475403047804,60.3749702431625,60.9632294523156,3607600.0
SPY,1997-10-10,96.3125,96.984299,96.25,96.875,2858100.0,0.0,1.0,60.4338294203317,60.8553674986783,60.3946121397215,60.7867849458236,2858100.0
SPY,1997-10-13,97.343697,97.546799,96.718697,96.968697,1760300.0,0.0,1.0,61.0808812941462,61.2083230241701,60.6887084880442,60.845577610485,1760300.0
SPY,1997-10-14,97.468697,97.5,96.1875,97.0,2235700.0,0.0,1.0,61.1593158553667,61.1789577519257,60.3553948591113,60.865219507044,2235700.0
SPY,1997-10-15,96.3125,97.0625,96.281197,96.781197,2601700.0,0.0,1.0,60.4338294203317,60.9044367876543,60.4141875237727,60.7279257686544,2601700.0
SPY,1997-10-16,97.3125,97.5,95.0,95.25,9488100.0,0.0,1.0,61.0613059100951,61.1789577519257,59.6102665275174,59.7671356499582,9488100.0
SPY,1997-10-17,95.015602,95.375,93.0,94.281197,8151300.0,0.0,1.0,59.6200564157107,59.8455702111786,58.3553135479907,59.159234544246,8151300.0
SPY,1997-10-20,94.843697,95.75,94.156197,95.625,3636400.0,0.0,1.0,59.5121900697379,60.0808738948399,59.0807999830256,60.0024393336195,3636400.0
SPY,1997-10-21,96.218697,97.5,96.031197,97.484299,5225400.0,0.0,1.0,60.3749702431625,61.1789577519257,60.2573184013319,61.1691057435599,5225400.0
SPY,1997-10-22,97.343697,97.390602,96.531197,96.843697,4485200.0,0.0,1.0,61.0808812941462,61.1103130788986,60.5710566462135,60.7671430492646,4485200.0
SPY,1997-10-23,94.9375,95.75,94.281197,94.9375,8054100.0,0.0,1.0,59.5710492469072,60.0808738948399,59.159234544246,59.5710492469072,8054100.0
SPY,1997-10-24,96.156197,96.156197,93.671799,94.0,6778700.0,0.0,1.0,60.3357529625523,60.3357529625523,58.7768516263372,58.982790037754,6778700.0
SPY,1997-10-29,92.5,93.75,91.281197,91.968697,10134400.0,0.0,1.0,58.041575303109,58.8259209153132,57.276805074956,57.7081951616683,10134400.0
SPY,1997-10-30,90.625,92.5625,89.75,89.9375,9772900.0,0.0,1.0,56.8650568848027,58.0807925837192,56.3160149562598,56.4336667980905,9772900.0
SPY,1997-10-31,91.8125,92.5,90.4375,92.0625,7072700.0,0.0,1.0,57.6101852163967,58.041575303109,56.7474050429721,57.7670543388376,7072700.0
SPY,1997-11-03,93.1875,94.375,92.875,94.0,5548500.0,0.0,1.0,58.4729653898213,59.2180937214153,58.2768789867703,58.982790037754,5548500.0
SPY,1997-11-04,93.875,94.4375,93.281197,94.0,3455700.0,0.0,1.0,58.9043554765336,59.2573110020255,58.5317580544827,58.982790037754,3455700.0
SPY,1997-11-05,94.1875,95.281197,93.843697,94.3125,4774900.0,0.0,1.0,59.1004418795847,59.7867110340094,58.8847135799746,59.1788764408051,4774900.0
SPY,1997-11-06,94.031197,94.343697,93.5,93.953102,3679800.0,0.0,1.0,59.0023654218052,59.1984518248562,58.6690517928724,58.9533626453371,3679800.0
SPY,1997-11-07,92.375,93.25,91.4375,92.9375,10606800.0,0.0,1.0,57.9631407418886,58.5121826704315,57.3748815327355,58.3160962673805,10606800.0
SPY,1997-11-10,93.625,93.843697,92.0,92.375,4347900.0,0.0,1.0,58.7474863540928,58.8847135799746,57.7278370582273,57.9631407418886,4347900.0
SPY,1997-11-11,92.6875,93.0625,92.031197,92.406197,3212400.0,0.0,1.0,58.1592271449396,58.3945308286009,57.7474124422785,57.9827161259397,3212400.0
SPY,1997-11-12,91.625,92.718697,90.375,90.5,6775300.0,0.0,1.0,57.4925333745661,58.1788025289908,56.7081877623619,56.7866223235823,6775300.0
SPY,1997-11-13,91.468697,92.156197,90.093697,91.8125,8589600.0,0.0,1.0,57.3944569167866,57.8258470034989,56.531676743362,57.6101852163967,8589600.0
SPY,1997-11-14,92.3125,93.390602,91.609299,93.0625,5827900.0,0.0,1.0,57.9239234612784,58.6004071198452,57.4826813662003,58.3945308286009,5827900.0
SPY,1997-11-17,94.375,95.3125,94.031197,94.781197,5149900.0,0.0,1.0,59.2180937214153,59.8063529305684,59.0023654218052,59.4729727891277,5149900.0
SPY,1997-11-18,94.8125,95.093697,93.890602,94.1875,3433600.0,0.0,1.0,59.4926146856867,59.6690591921787,58.9141453647269,59.1004418795847,3433600.0
SPY,1997-11-19,93.6875,95.0625,92.75,94.656197,4387900.0,0.0,1.0,58.786703634703,59.6494838081276,58.1984444255499,59.3945382279073,4387900.0
SPY,1997-11-20,95.3125,96.531197,95.281197,96.093697,4822700.0,0.0,1.0,59.8063529305684,60.5710566462135,59.7867110340094,60.2965356819421,4822700.0
SPY,1997-11-21,96.625,96.8125,95.656197,96.75,5436500.0,0.0,1.0,60.6299158233828,60.7475676652134,60.0220147176706,60.7083503846032,5436500.0
SPY,1997-11-24,96.0,96.343697,94.625,95.0,4337200.0,0.0,1.0,60.2377430172807,60.4534048043829,59.3749628438561,59.6102665275174,4337200.0
SPY,1997-11-25,95.625,95.8125,94.656197,95.25,4525000.0,0.0,1.0,60.0024393336195,60.1200911754501,59.3945382279073,59.7671356499582,4525000.0
SPY,1997-11-26,95.875,95.984299,95.3125,95.531197,2681100.0,0.0,1.0,60.1593084560603,60.2278910089149,59.8063529305684,59.9435801564502,2681100.0
SPY,1997-11-28,95.75,96.25,95.593697,95.625,1564700.0,0.0,1.0,60.0808738948399,60.3946121397215,59.9827974370604,60.0024393336195,1564700.0
SPY,1997-12-01,96.218697,98.093697,96.031197,98.093697,4850900.0,0.0,1.0,60.3749702431625,61.5514886614687,60.2573184013319,61.5514886614687,4850900.0
SPY,1997-12-02,97.6875,97.984299,97.25,97.5,1974900.0,0.0,1.0,61.2966095937563,61.4828439884416,61.0220886294849,61.1789577519257,1974900.0
SPY,1997-12-03,97.625,98.531197,96.875,97.781197,3302500.0,0.0,1.0,61.2573923131461,61.8260096257402,60.7867849458236,61.3554022584177,3302500.0
SPY,1997-12-04,98.5,98.718697,97.375,97.6875,2872500.0,0.0,1.0,61.8064342416891,61.9436614675708,61.1005231907053,61.2966095937563,2872500.0
SPY,1997-12-05,97.375,99.0,97.125,98.9375,3458800.0,0.0,1.0,61.1005231907053,62.1201724865707,60.9436540682645,62.0809552059605,3458800.0
SPY,1997-12-08,98.968697,99.0,98.25,98.656197,2289200.0,0.0,1.0,62.1005305900117,62.1201724865707,61.6495651192482,61.9044441869606,2289200.0
SPY,1997-12-09,98.218697,98.593697,97.625,98.0625,1703000.0,0.0,1.0,61.6299232226892,61.8652269063504,61.2573923131461,61.5319132774176,1703000.0
SPY,1997-12-10,97.5625,97.843697,96.468697,97.218697,3558400.0,0.0,1.0,61.2181750325359,61.3946195390279,60.5318393656033,61.0024467329258,3558400.0
SPY,1997-12-11,96.3125,96.593697,95.3125,95.5625,5072800.0,0.0,1.0,60.4338294203317,60.6102739268237,59.8063529305684,59.9632220530092,5072800.0
SPY,1997-12-12,96.4375,96.5,94.906197,95.75,4478400.0,0.0,1.0,60.5122639815522,60.5514812621624,59.5514073503481,60.0808738948399,4478400.0
SPY,1997-12-15,96.25,97.109299,95.875,96.718697,4674700.0,0.0,1.0,60.3946121397215,60.9338020598987,60.1593084560603,60.6887084880442,4674700.0
SPY,1997-12-16,97.218697,97.8125,96.875,97.3125,2885800.0,0.0,1.0,61.0024467329258,61.3750441549768,60.7867849458236,61.0613059100951,2885800.0
SPY,1997-12-17,97.843697,97.875,96.703102,96.8125,2236300.0,0.0,1.0,61.3946195390279,61.414261435587,60.6789229921863,60.7475676652134,2236300.0
SPY,1997-12-18,96.9375,96.9375,95.218697,95.875,4658300.0,0.0,1.0,60.8260022264338,60.8260022264338,59.7474937533991,60.1593084560603,4658300.0
SPY,1997-12-19,94.531197,95.875,92.375,94.781197,8556000.0,0.38,1.0,59.5539158077736,60.4005012024792,58.1955285379819,59.7114138552377,8556000.0
SPY,1997-12-22,95.4375,95.906197,94.5625,95.390602,5136800.0,0.0,1.0,60.124879619417,60.4201550688262,59.5736364532927,60.0953342456972,5136800.0
SPY,1997-12-23,95.4375,95.625,93.531197,93.6875,4436500.0,0.0,1.0,60.124879619417,60.2430031550151,58.9239236179173,59.0223932871684,4436500.0
SPY,1997-12-24,94.4375,94.4375,93.25,93.406197,2019200.0,0.0,1.0,59.4948874295607,59.4948874295607,58.7467717041062,58.8451745941852,2019200.0
SPY,1997-12-26,94.125,94.125,93.406197,93.781197,941800.0,0.0,1.0,59.2980148702306,59.2980148702306,58.8451745941852,59.0814216653814,941800.0
SPY,1997-12-29,94.593697,95.718697,94.4375,95.625,2080000.0,0.0,1.0,59.5932903196397,60.3020315332281,59.4948874295607,60.2430031550151,2080000.0
SPY,1997-12-30,95.9375,97.25,95.843697,97.125,3616000.0,0.0,1.0,60.4398757143452,61.2667404635317,60.3807805569601,61.1879914397997,3616000.0
SPY,1997-12-31,96.875,97.625,96.6875,97.0625,4359500.0,0.0,1.0,61.0304933923356,61.5029875347278,60.9123698567375,61.1486169279336,4359500.0
SPY,1998-01-02,97.3125,97.656197,96.531197,97.5625,2360900.0,0.0,1.0,61.3061149753977,61.5226414010748,60.8139001874864,61.4636130228618,2360900.0
SPY,1998-01-05,97.843697,98.4375,96.781197,97.781197,4191800.0,0.0,1.0,61.6407649366729,62.0148561889861,60.9713982349505,61.6013904248068,4191800.0
SPY,1998-01-06,97.25,97.281197,96.1875,96.218697,3154900.0,0.0,1.0,61.2667404635317,61.2863943298787,60.5973737618093,60.6170276281563,3154900.0
SPY,1998-01-07,96.093697,96.718697,95.218697,96.468697,4424200.0,0.0,1.0,60.5382786044242,60.9320237230845,59.9870354382999,60.7745256756204,4424200.0
SPY,1998-01-08,96.3125,96.3125,95.375,95.625,3831000.0,0.0,1.0,60.6761227855414,60.6761227855414,60.085505107551,60.2430031550151,3831000.0
SPY,1998-01-09,95.25,95.5,91.906197,92.3125,10258800.0,0.0,1.0,60.006756083819,60.1642541312831,57.9001863094007,58.1561540261159,10258800.0
SPY,1998-01-12,91.125,94.1875,90.906197,94.0,12097900.0,0.0,1.0,57.4080383006615,59.3373893820966,57.2701941195443,59.2192658464985,12097900.0
SPY,1998-01-14,95.6875,95.968697,94.718697,95.75,3770400.0,0.0,1.0,60.2823776668811,60.4595295806922,59.6720393433717,60.3217521787472,3770400.0
SPY,1998-01-15,95.5,95.75,94.8125,94.953102,2875400.0,0.0,1.0,60.1642541312831,60.3217521787472,59.7311345007568,59.819712662635,2875400.0
SPY,1998-01-16,96.25,96.6875,95.656197,96.3125,4374800.0,0.0,1.0,60.6367482736753,60.9123698567375,60.2626570213621,60.6761227855414,4374800.0
SPY,1998-01-20,96.6875,98.015602,96.5,97.875,5091700.0,0.0,1.0,60.9123698567375,61.7490637440701,60.7942463211394,61.6604855821919,5091700.0
SPY,1998-01-21,97.218697,97.6875,96.156197,96.9375,4699400.0,0.0,1.0,61.2470198180126,61.5423620465939,60.5776531162903,61.0698679042016,4699400.0
SPY,1998-01-22,96.156197,96.875,95.875,96.078102,4543400.0,0.0,1.0,60.5776531162903,61.0304933923356,60.4005012024792,60.5284538762234,4543400.0
SPY,1998-01-23,96.5,96.781197,95.0,95.9375,6350300.0,0.0,1.0,60.7942463211394,60.9713982349505,59.8492580363549,60.4398757143452,6350300.0
SPY,1998-01-26,96.375,96.734299,95.406197,95.875,4362900.0,0.0,1.0,60.7154972974074,60.9418528612306,60.105158973898,60.4005012024792,4362900.0
SPY,1998-01-27,95.8125,97.5,95.656197,96.843697,7044200.0,0.0,1.0,60.3611266906132,61.4242385109958,60.2626570213621,61.0107727468165,7044200.0
SPY,1998-01-28,97.406197,98.109299,97.1875,97.718697,4268600.0,0.0,1.0,61.3651433536107,61.8080921222831,61.2273659516657,61.5620159129408,4268600.0
SPY,1998-01-29,97.843697,99.5625,97.5625,98.25,8007700.0,0.0,1.0,61.6407649366729,62.7235974025746,61.4636130228618,61.8967326533881,8007700.0
SPY,1998-01-30,98.781197,98.968697,98.0,98.3125,3649100.0,0.0,1.0,62.2313826146632,62.3495061502613,61.739234605924,61.9361071652541,3649100.0
SPY,1998-02-02,99.906197,100.5,99.75,99.9375,5756300.0,0.0,1.0,62.9401238282516,63.3142150805649,62.8417209381726,62.9598444737707,5756300.0
SPY,1998-02-03,100.0,100.8125,99.718697,100.6875,2759600.0,0.0,1.0,62.9992189856367,63.511087639895,62.8220002926536,63.432338616163,2759600.0
SPY,1998-02-04,100.281197,101.156197,99.9375,100.5625,3374000.0,0.0,1.0,63.1763708994478,63.7276140655721,62.9598444737707,63.3535895924309,3374000.0
SPY,1998-02-05,101.3125,101.593697,100.031197,100.5,5076200.0,0.0,1.0,63.8260837348232,64.0032356486342,63.0188728519837,63.3142150805649,5076200.0
SPY,1998-02-06,101.0,101.625,100.6875,101.625,5701200.0,0.0,1.0,63.6292111754931,64.0229562941533,63.432338616163,64.0229562941533,5701200.0
SPY,1998-02-09,101.718697,101.75,100.718697,101.281197,2322200.0,0.0,1.0,64.0819846723663,64.1017053178854,63.4519924825099,63.8063630893041,2322200.0
SPY,1998-02-10,101.4375,102.468697,101.1875,102.25,3660400.0,0.0,1.0,63.9048327585552,64.5544788147586,63.7473347110912,64.4167014128135,3660400.0
SPY,1998-02-11,102.093697,102.343697,101.703102,102.156197,4073200.0,0.0,1.0,64.3182317435624,64.4757297910265,64.0721599441655,64.3576062554285,4073200.0
SPY,1998-02-12,101.718697,102.9375,100.875,102.593697,5024700.0,0.0,1.0,64.0819846723663,64.8498210433398,63.550462151761,64.6332278384906,5024700.0
SPY,1998-02-13,102.1875,102.515602,101.875,102.0,2101300.0,0.0,1.0,64.3773269009475,64.5840285984238,64.1804543416174,64.2592033653494,2101300.0
SPY,1998-02-17,102.8125,103.093697,102.156197,102.5,3055500.0,0.0,1.0,64.7710720196078,64.9482239334188,64.3576062554285,64.5741994602776,3055500.0
SPY,1998-02-18,102.3125,103.484299,102.281197,103.4375,3007400.0,0.0,1.0,64.4560759246796,65.1943001427611,64.4363552791605,65.164817138268,3007400.0
SPY,1998-02-19,103.25,103.406197,102.75,102.890602,3387800.0,0.0,1.0,65.0466936026699,65.1450964927489,64.7316975077417,64.8202756696199,3387800.0
SPY,1998-02-20,103.156197,103.718697,102.375,103.656197,3707000.0,0.0,1.0,64.9875984452848,65.341969052079,64.4954504365456,65.302594540213,3707000.0
SPY,1998-02-23,104.25,104.25,103.343697,104.0625,3227800.0,0.0,1.0,65.6766857925263,65.6766857925263,65.1057219808829,65.5585622569282,3227800.0
SPY,1998-02-24,103.906197,104.093697,102.9375,103.25,3386800.0,0.0,1.0,65.4600925876771,65.5782161232752,64.8498210433398,65.0466936026699,3386800.0
SPY,1998-02-25,103.75,104.875,103.625,104.531197,3481800.0,0.0,1.0,65.3616896975981,66.0704309111865,65.2829406738661,65.8538377063373,3481800.0
SPY,1998-02-26,104.4375,105.218697,104.1875,105.125,3187600.0,0.0,1.0,65.7948093281243,66.2869573368636,65.6373112806603,66.2279289586506,3187600.0
SPY,1998-02-27,104.968697,105.531197,104.531197,105.125,3442900.0,0.0,1.0,66.1294592893995,66.4838298961937,65.8538377063373,66.2279289586506,3442900.0
SPY,1998-03-02,105.25,105.75,104.625,104.906197,4252300.0,0.0,1.0,66.3066779823827,66.6216740773108,65.9129328637224,66.0900847775335,4252300.0
SPY,1998-03-03,104.531197,105.625,104.531197,105.5,3349200.0,0.0,1.0,65.8538377063373,66.5429250535788,65.8538377063373,66.4641760298467,3349200.0
SPY,1998-03-04,105.093697,105.406197,104.4375,104.8125,4404100.0,0.0,1.0,66.2082083131315,66.4050808724616,65.7948093281243,66.0310563993205,4404100.0
SPY,1998-03-05,103.5,104.4375,103.156197,103.843697,7268000.0,0.0,1.0,65.204191650134,65.7948093281243,64.9875984452848,65.4207180758111,7268000.0
SPY,1999-05-20,135.125,135.593704,134.0625,134.093704,4670400.0,0.0,1.0,86.4414527922682,86.7412896447348,85.7617558924215,85.7817175508336,4670400.0
SPY,1999-05-21,134.125,134.6875,132.593704,133.343704,6418200.0,0.0,1.0,85.8017380630007,86.1615775982137,84.8221454569324,85.301931503883,6418200.0
SPY,1999-05-24,133.843704,133.843704,130.390594,131.125,7952000.0,0.0,1.0,85.6217888685167,85.6217888685167,83.4127835397359,83.8825938751983,7952000.0
SPY,1999-05-25,131.375,132.343704,128.4375,129.0,15406400.0,0.0,1.0,84.0425225575152,84.6622167746155,82.1633605402919,82.5232000755049,15406400.0
SPY,1999-05-26,129.3125,131.0,128.093704,130.4375,12575900.0,0.0,1.0,82.723110928401,83.8026295340399,81.9434291752287,83.4427899988269,12575900.0
SPY,1999-05-27,129.843704,130.281204,128.0,128.5625,14515400.0,0.0,1.0,83.0629299514468,83.3428051455013,81.8834853462374,82.2433248814504,14515400.0
SPY,1999-05-28,129.0,130.75,128.593704,130.203094,8748000.0,0.0,1.0,82.5232000755049,83.642700851723,82.2632865398624,83.2928370279982,8748000.0
SPY,1999-06-01,130.125,130.156204,128.375,129.75,6705300.0,0.0,1.0,83.2428791459308,83.2628408043429,82.1233783697127,83.0029861224555,6705300.0
SPY,1999-06-02,129.75,130.1875,128.015594,129.875,6981900.0,0.0,1.0,83.0029861224555,83.28286131651,81.8934610577256,83.0829504636139,6981900.0
SPY,1999-06-03,130.6875,130.875,129.781204,130.593704,6076600.0,0.0,1.0,83.6027186811438,83.7226651928814,83.0229477808676,83.5427159983974,6076600.0
SPY,1999-06-04,131.468704,133.359299,130.9375,133.218704,9787200.0,0.0,1.0,84.1024663865064,85.3119078550859,83.7626473634606,85.2219671627245,9787200.0
SPY,1999-06-07,133.4375,134.1875,132.906204,133.5625,5299100.0,0.0,1.0,85.3619341866293,85.8417202335799,85.0220563098284,85.4418985277878,5299100.0
SPY,1999-06-08,133.375,133.796799,131.593704,132.25,4895700.0,0.0,1.0,85.3219520160501,85.5917830491404,84.1824307276649,84.6022729456242,4895700.0
SPY,1999-06-09,132.406204,133.093704,131.8125,132.125,7409700.0,0.0,1.0,84.7021989451947,85.1420028215661,84.3223977515697,84.5223086044658,7409700.0
SPY,1999-06-10,131.4375,131.468704,129.593704,130.906204,7040700.0,0.0,1.0,84.0825047280944,84.1024663865064,82.9030012691299,83.7426268512935,7040700.0
SPY,1999-06-11,131.218704,132.218704,129.093704,129.8125,12824800.0,0.0,1.0,83.9425377041896,84.5822524334571,82.5831439044962,83.0429682930347,12824800.0
SPY,1999-06-14,130.6875,130.75,129.546799,129.9375,6823500.0,0.0,1.0,83.6027186811438,83.642700851723,82.8729954497536,83.1229326341932,6823500.0
SPY,1999-06-15,130.468704,131.656204,130.078094,130.8125,5700900.0,0.0,1.0,83.462751657239,84.2224128982441,83.2128726868398,83.6826830223022,5700900.0
SPY,1999-06-16,132.375,133.875,132.375,133.3125,7865800.0,0.0,1.0,84.6822372867827,85.6418093806839,84.6822372867827,85.2819698454709,7865800.0
SPY,1999-06-17,132.875,135.5625,132.625,134.5625,8162800.0,0.0,1.0,85.0020946514164,86.7213279863227,84.8421659690995,86.0816132570553,8162800.0
SPY,1999-06-18,134.0625,134.6875,133.375,134.3125,2875100.0,0.405,1.0,86.0203581158663,86.4213854264298,85.5792280742465,86.1807690400917,2875100.0
SPY,1999-06-21,134.468704,135.25,133.656204,134.625,4646400.0,0.0,1.0,86.2809963521225,86.7823100059369,85.75966084839,86.3812826953735,4646400.0
SPY,1999-06-22,134.0,135.1875,133.5,133.6875,5862400.0,0.0,1.0,85.98025538481,86.7422072748806,85.6594335363592,85.7797417295282,5862400.0
SPY,1999-06-23,133.0,133.625,132.125,133.031204,9629200.0,0.0,1.0,85.3386116879084,85.7396389984719,84.7771734531195,85.3586335378265,9629200.0
SPY,1999-06-24,132.875,132.9375,130.656204,132.031204,9176900.0,0.0,1.0,85.2584062257957,85.2985089568521,83.8347297576853,84.716989840925,9176900.0
SPY,1999-06-25,132.593704,133.015594,131.25,131.703094,4087000.0,0.0,1.0,85.0779144204321,85.3486174797179,84.2157352183307,84.5064601275346,4087000.0
SPY,1999-06-28,132.6875,133.625,132.5,133.3125,5028900.0,0.0,1.0,85.1380980326267,85.7396389984719,85.0177898394576,85.5391253431902,5028900.0
SPY,1999-06-29,133.0,135.1875,132.781204,134.5625,6956200.0,0.0,1.0,85.3386116879084,86.7422072748806,85.1982226136011,86.3411799643171,6956200.0
SPY,1999-06-30,134.625,137.5,133.843704,137.0,16856100.0,0.0,1.0,86.3812826953735,88.2260083239655,85.8799690415591,87.9051864755147,16856100.0
SPY,1999-07-01,137.0,138.5,136.0625,138.031204,9939500.0,0.0,1.0,87.9051864755147,88.867652020867,87.3036455096695,88.5668520223344,9939500.0
SPY,1999-07-02,138.125,139.5,137.906204,139.406204,3772800.0,0.0,1.0,88.6270356345289,89.5092957177686,88.4866465602217,89.449112105574,3772800.0
SPY,1999-07-06,139.25,140.75,138.593704,139.375,11221100.0,0.0,1.0,89.3488847935432,90.3113503388956,88.9277766018415,89.4290902556559,11221100.0
SPY,1999-07-07,139.0625,139.718704,138.515594,139.5625,3230700.0,0.0,1.0,89.2285766003742,89.6496257608558,88.8776578126765,89.5493984488249,3230700.0
SPY,1999-07-08,139.0625,140.625,138.75,139.671799,7101500.0,0.0,1.0,89.2285766003742,90.2311448767828,89.0280629450924,89.6195294632526,7101500.0
SPY,1999-07-09,140.0,140.593704,139.5625,140.5,2976800.0,0.0,1.0,89.8301175662194,90.2110639956446,89.5493984488249,90.1509394146702,2976800.0
SPY,1999-07-12,140.9375,140.9375,139.5,139.875,4436300.0,0.0,1.0,90.4316585320646,90.4316585320646,89.5092957177686,89.7499121041067,4436300.0
SPY,1999-07-13,139.375,139.921799,138.656204,139.375,6477600.0,0.0,1.0,89.4290902556559,89.779940387478,88.9678793328978,89.4290902556559,6477600.0
SPY,1999-07-14,140.0,140.218704,138.75,140.156204,4382500.0,0.0,1.0,89.8301175662194,89.9704476093065,89.0280629450924,89.9303448782502,4382500.0
SPY,1999-07-15,140.781204,141.375,140.3125,141.046799,3348600.0,0.0,1.0,90.3313721888137,90.712377649459,90.0306312215011,90.5017895464922,3348600.0
SPY,1999-07-16,141.25,142.156204,140.75,141.8125,2281500.0,0.0,1.0,90.6321721873463,91.2136322720533,90.3113503388956,90.9930967668535,2281500.0
SPY,1999-07-19,142.1875,142.25,140.5625,140.875,4287000.0,0.0,1.0,91.2337131531916,91.2738158842479,90.1910421457265,90.3915558010083,4287000.0
SPY,1999-07-20,140.125,140.406204,137.531204,137.984299,7060100.0,0.0,1.0,89.9103230283321,90.0907558024756,88.2460301738836,88.5367557247312,7060100.0
SPY,1999-07-21,138.093704,138.906204,137.3125,137.828094,4793700.0,0.0,1.0,88.6069547533907,89.1282902571232,88.1057001307964,88.4365277710567,4793700.0
SPY,1999-07-22,137.4375,138.0,135.468704,136.015594,7804100.0,0.0,1.0,88.1859055929091,88.5468301724162,86.9226400490241,87.2735485704226,7804100.0
SPY,1999-07-23,136.656204,137.0,135.125,135.75,4603000.0,0.0,1.0,87.6845919390947,87.9051864755147,86.7021045438242,87.1031318543877,4603000.0
SPY,1999-07-26,134.875,136.125,134.625,134.75,4333400.0,0.0,1.0,86.5416936195988,87.3437482407258,86.3812826953735,86.4614881574861,4333400.0
SPY,1999-07-27,136.0,137.203094,135.375,135.875,5908500.0,0.0,1.0,87.2635427786131,88.0355004604932,86.8625154680496,87.1833373165004,5908500.0
SPY,1999-07-28,136.25,137.3125,135.593704,136.3125,3955500.0,0.0,1.0,87.4239537028385,88.1057001307964,87.0028455111368,87.4640564338949,3955500.0
SPY,1999-07-29,134.9375,135.25,133.3125,134.406204,7760600.0,0.0,1.0,86.5817963506552,86.7823100059369,85.5391253431902,86.2408936210662,7760600.0
SPY,1999-07-30,134.8125,135.343704,132.5625,132.75,5994300.0,0.0,1.0,86.5015908885425,86.8424345869114,85.057892570514,85.178200763683,5994300.0
SPY,1999-08-02,132.75,134.75,132.5,133.0625,6065500.0,0.0,1.0,85.178200763683,86.4614881574861,85.0177898394576,85.3787144189648,6065500.0
SPY,1999-08-03,133.718704,133.843704,131.375,132.4375,5445400.0,0.0,1.0,85.7997635794463,85.8799690415591,84.2959406804434,84.9776871084013,5445400.0
SPY,1999-08-04,132.718704,133.875,130.4375,130.625,6497900.0,0.0,1.0,85.1581198825448,85.9000499226973,83.6943997145981,83.8147079077672,6497900.0
SPY,1999-08-05,130.875,131.9375,128.843704,131.8125,10322000.0,0.0,1.0,83.9751188319926,84.6568652599505,82.6717505570512,84.5766597978378,10322000.0
SPY,1999-08-06,131.218704,132.0,129.5,130.375,7537700.0,0.0,1.0,84.1956543371924,84.6969679910068,83.0928587487529,83.6542969835418,7537700.0
SPY,1999-08-09,130.593704,131.796799,129.75,130.093704,5565900.0,0.0,1.0,83.794627026629,84.5665853501527,83.2532696729783,83.4738051781782,5565900.0
SPY,1999-08-10,129.875,130.156204,127.0,128.656204,9793300.0,0.0,1.0,83.333475135091,83.5139079092345,81.488749506499,82.5514423638822,9793300.0
SPY,1999-08-11,129.6875,130.531204,128.625,130.218704,8003400.0,0.0,1.0,83.213166941922,83.7545242955726,82.5314205139641,83.5540106402909,8003400.0
SPY,1999-08-12,130.6875,131.8125,129.906204,130.140594,7036800.0,0.0,1.0,83.8548106388235,84.5766597978378,83.3534969850091,83.5038918511259,7036800.0
SPY,1999-08-13,131.625,133.25,131.125,133.156204,5857700.0,0.0,1.0,84.4563516046688,85.4990226121338,84.135529756218,85.4388389999392,5857700.0
SPY,1999-08-16,133.125,133.968704,132.25,133.75,3927000.0,0.0,1.0,85.4188171500211,85.9601745036717,84.8573789152322,85.8198444605846,3927000.0
SPY,1999-08-17,134.4375,134.843704,133.125,134.625,4808000.0,0.0,1.0,86.2609745022044,86.5216127384606,85.4188171500211,86.3812826953735,4808000.0
