date,gross_stock_trades,gross_option_trades,gross_trades_value,stock_trading_costs,option_trading_costs,net_trading_costs,stock_pos_value,option_pos_value,gross_pos_value,stock_PL,option_PL,net_PL,start_cash,initial_kapital,short_fee,initial_cash,interest,lever_cash,leverage_fee,end_kapital,net_short_fees,net_interest_paid,net_interest_earned,net_pos_value,tot_cash
2018-12-11,21013.073454000038,12690.000000000002,33703.07345400004,2.101307345400004,1.2690000000000003,3.370307345400004,-98546.90300000003,-12516.0,-111062.90300000003,-287446.84449144587,278092.46109999996,-9354.383391446027,998448.9759093189,997432.7595444154,6.313471558036247,1103465.2191684153,63.30143765608291,0.0,0.0,997496.0609820714,1436.5652901340052,9901.439879569269,1614.4302159169492,992465.6176060714,10088391.066568902
2018-12-12,34117.290844000025,0.0,34117.290844000025,3.4117290844000028,0.0,3.4117290844000028,-64925.835155999994,-11508.0,-76433.83515599999,-287450.25622053025,278092.46109999996,-9357.795120530427,997496.0609820714,997488.5888054162,4.060447570711147,1069403.7575854163,59.7117103654295,0.0,0.0,997548.3005157816,1440.6257377047164,9961.151589934698,1614.4302159169492,993029.6341397816,10054210.652285455
2018-12-13,13534.772257999995,0.0,13534.772257999995,1.3534772257999996,0.0,1.3534772257999996,-78438.59534,-10304.0,-88742.59534,-287451.60969775607,278092.46109999996,-9359.148597756228,997548.3005157816,997541.6496428297,5.297395726221004,1082991.5906808297,65.89401457698368,0.0,0.0,997607.5436574067,1445.9231334309375,10027.04560451168,1614.4302159169492,994314.8893554066,10067678.177051648
2018-12-14,153649.74227400005,0.0,153649.74227400005,15.364974227400005,0.0,15.364974227400005,-230639.985814,-13384.0,-244023.985814,-287466.97467198345,278092.46109999996,-9374.513571983627,997607.5436574067,997576.5707396212,15.607943558179786,1236676.254051621,75.41439518805342,0.0,0.0,997651.9851348093,1461.5310769891173,10102.459999699735,1614.4302159169492,992727.6826328093,10221237.139956236
2018-12-17,225271.084416,18410.0,243681.084416,22.5271084416,1.8410000000000002,24.3681084416,-844.1180160000009,-1263.0,-2107.118016000001,-289037.02090042504,272980.62009999994,-16056.400800425232,997651.9851348093,990970.0409046054,0.05700176217640894,993046.1589206054,60.41398318172526,0.0,0.0,991030.4548877871,1461.5880787512938,10162.87398288146,1614.4302159169492,990999.4548877871,9977471.27344861
2018-12-18,11029.174548000023,23826.0,34855.174548000025,1.1029174548000023,2.3826,3.4855174548000027,-11872.366996000024,-25475.999999999996,-37348.36699600002,-289038.1238178798,272978.23749999993,-16059.886317880031,991030.4548877871,991026.2285018231,0.7408685092184357,1027957.5210658232,57.25630638049734,0.0,0.0,991083.4848082036,1462.3289472605122,10220.130289261957,1614.4302159169492,990666.4103762036,10012265.706172775
2018-12-19,113100.16631999997,0.0,113100.16631999997,11.310016631999998,0.0,11.310016631999998,-124794.736382,-24287.0,-149081.736382,-289049.43383451184,272978.23749999993,-16071.196334512031,991083.4848082036,991064.2318173896,7.942974182114126,1141095.6907013897,64.98276056713338,0.0,0.0,991129.2145779567,1470.2719214426263,10285.11304982909,1614.4302159169492,992078.9370799566,10125289.579715576
2018-12-20,84731.21071800002,0.0,84731.21071800002,8.473121071800001,0.0,8.473121071800001,-207494.54348700002,-28760.000000000004,-236254.54348700002,-289057.90695558366,272978.23749999993,-16079.669455583831,991129.2145779567,991106.0950641882,14.6463926966364,1225868.7646661883,78.33691123393054,0.0,0.0,991184.4319754222,1484.9183141392627,10363.44996106302,1614.4302159169492,989692.5580904221,10209933.98040127
2018-12-21,121067.67112000001,0.0,121067.67112000001,12.106767112000002,0.0,12.106767112000002,-323130.77189000003,-33431.0,-356561.77189000003,-289070.01372269564,272978.23749999993,-16091.776222695831,991184.4319754222,991149.9201579501,22.40505035999124,1346980.2608799501,84.38920569626512,0.0,0.0,991234.3093636464,1507.323364499254,10447.839166759284,1614.4302159169492,990502.8781956465,10330905.155548463
2018-12-24,84815.49638999996,0.0,84815.49638999996,8.481549638999995,0.0,8.481549638999995,-399408.205508,-43778.0,-443186.205508,-289078.49527233467,272978.23749999993,-16100.257772334831,991234.3093636464,991197.6380884381,28.189725569378197,1431843.4752004382,91.48765635528866,0.0,0.0,991289.1257447933,1535.5130900686322,10539.326823114572,1614.4302159169492,988748.7573487933,10415620.682732468
2018-12-26,244153.17544199998,22320.0,266473.175442,24.4153175442,2.232,26.6473175442,-175435.08107400002,-51629.0,-227064.08107400002,-289102.91058987885,272976.0054999999,-16126.905089879032,991289.1257447933,991250.2426576809,12.235769568251662,1210062.9043276808,76.30600020011673,0.0,0.0,991326.548657881,1547.748859636884,10615.632823314689,1614.4302159169492,983075.1292538809,10193684.553972723
2018-12-27,97599.14757300002,22680.0,120279.14757300002,9.759914757300002,2.2680000000000002,12.027914757300003,-79182.802878,-74637.0,-153819.80287800002,-289112.67050463613,272973.73749999993,-16138.933004636332,991326.548657881,991309.1619651392,5.35877798449471,1135202.6760621392,69.23060458566914,0.0,0.0,991378.3925697249,1553.1076376213787,10684.863427900358,1614.4302159169492,981452.1037887249,10118684.147880381
2018-12-28,39518.20610000004,0.0,39518.20610000004,3.951820610000004,0.0,3.951820610000004,-118598.86645000003,-68589.0,-187187.86645000003,-289116.6223252461,272973.73749999993,-16142.884825246332,991378.3925697249,991366.7763008089,7.664448306111531,1174778.496497809,68.05107891965908,0.0,0.0,991434.8273797286,1560.7720859274903,10752.914506820018,1614.4302159169492,987658.6811267284,10158130.351080852
2018-12-31,121385.969056,0.0,121385.969056,12.1385969056,0.0,12.1385969056,1748.3153599999932,-60578.0,-58829.68464000001,-289128.76092215173,272973.73749999993,-16155.023422151931,991434.8273797286,991422.6887828229,0.0,1053448.4399238229,59.700486183193604,0.0,0.0,991482.3892690061,1560.7720859274903,10812.614993003212,1614.4302159169492,994678.455770006,10036672.542941762
2019-01-02,16978.040393999967,0.0,16978.040393999967,1.6978040393999967,0.0,1.6978040393999967,-15227.906203999984,-50570.0,-65797.90620399998,-289130.45872619114,272973.73749999993,-16156.721226191332,991482.3892690061,991479.658931816,1.03253315069696,1070483.450466816,65.42243112042445,0.0,0.0,991545.0813629364,1561.8046190781872,10878.037424123637,1614.4302159169492,1004750.9666939365,10053583.463100603
2019-01-03,463338.09447700006,0.0,463338.09447700006,46.333809447700006,0.0,46.333809447700006,-478202.61991500005,-56601.0,-534803.619915,-289176.79253563884,272973.73749999993,-16203.055035639032,991545.0813629364,991465.6565034986,33.09104999013143,1533807.5425154986,95.88094983434922,0.0,0.0,991561.5374533329,1594.8956690683187,10973.918373957986,1614.4302159169492,999099.8035503329,10516779.34281832
2019-01-04,691931.172762,17808.0,709739.172762,69.1931172762,1.7808000000000002,70.9739172762,197710.791777,-65947.0,131763.791777,-289245.985652915,272971.9566999999,-16274.028952915232,991561.5374533329,991490.5635360567,0.0,859709.2767860568,51.47085552715887,0.0,0.0,991542.0343915839,1594.8956690683187,11025.389229485145,1614.4302159169492,991524.539418584,9842533.725283517
2019-01-07,243947.79988600002,7076.0,251023.79988600002,24.394779988600003,0.7076,25.102379988600003,443217.46672,-72173.0,371044.46672,-290098.0361509036,273579.2490999999,-16518.787050903833,991542.0343915839,991297.2762935953,0.0,622863.8453755954,37.89318909397691,0.0,0.0,991335.1694826894,1594.8956690683187,11063.282418579121,1614.4302159169492,993946.2052846894,9605598.929828433
2019-01-08,212609.36019599997,2220.0,214829.36019599997,21.2609360196,0.222,21.482936019599997,659991.029076,-73271.0,586720.029076,-305888.37640392315,286005.0270999999,-19883.349303923394,991335.1694826894,987970.6072296698,0.0,408050.8954326699,25.675625332851194,0.0,0.0,987996.2828550027,1594.8956690683187,11088.958043911973,1614.4302159169492,994796.6001340027,9390722.411071083
2019-01-09,137557.007739,14476.0,152033.007739,13.7557007739,1.4476,15.2033007739,800632.467375,-89355.0,711277.467375,-305902.13210469706,286003.5794999999,-19898.552604697295,987996.2828550027,987981.0795542288,0.0,284980.3600182289,17.89155690507258,0.0,0.0,987998.9711111339,1594.8956690683187,11106.849600817046,1614.4302159169492,996275.718950134,9267608.308474405
2019-01-10,109444.44534400002,14940.000000000002,124384.44534400002,10.944444534400002,1.4940000000000002,12.438444534400002,912901.177344,-106556.0,806345.177344,-305913.0765492315,286002.08549999987,-19910.991049231696,987998.9711111339,987986.5326665995,0.0,190481.36778659956,12.198441904898097,0.0,0.0,987998.7311085043,1594.8956690683187,11119.048042721945,1614.4302159169492,996838.7435725044,9173079.226243963
2019-01-11,114552.83643800003,13995.0,128547.83643800003,11.455283643800003,1.3995,12.854783643800003,1027806.6486620001,-113733.0,914073.6486620001,-305924.5318328753,286000.68599999987,-19923.845832875497,987998.7311085043,987985.8763248605,0.0,89922.87500686047,5.808456864825918,0.0,0.0,987991.6847817253,1594.8956690683187,11124.856499586771,1614.4302159169492,1004002.3321257253,9072502.726565456
2019-01-14,266493.22128,0.0,266493.22128,26.649322128,0.0,26.649322128,755042.9257799999,-103983.0,651059.9257799999,-305951.18115500326,286000.68599999987,-19950.495155003497,987991.6847817253,987965.0354595972,0.0,356395.25542159716,23.167197470287707,0.0,0.0,987988.2026570676,1594.8956690683187,11148.023697057059,1614.4302159169492,1007478.3483990674,9338946.131325858
2019-01-15,521107.76017,0.0,521107.76017,52.110776017000006,0.0,52.110776017000006,1284804.052815,-114078.0,1170726.052815,-306003.29193102027,286000.68599999987,-20002.6059310205,987988.2026570676,987936.0918810506,0.0,0.0,0.0,164741.44832694938,11.604413359742551,987924.4874676908,1594.8956690683187,11148.023697057059,1626.0346292766917,1005973.0000746909,8817797.864793196
2019-01-16,249135.00513200014,12597.000000000002,261732.00513200014,24.913500513200013,1.2597000000000003,26.173200513200015,1038778.0415500001,-104530.00000000001,934248.0415500001,-300952.2989865335,284874.4262999999,-16077.872686533714,987924.4874676908,991849.2207121776,0.0,71758.77919117757,4.564946057540655,0.0,0.0,991853.7856582351,1594.8956690683187,11152.5886431146,1626.0346292766917,1006011.3856872352,9054305.131778628
2019-01-17,19090.764519999895,11724.0,30814.764519999895,1.9090764519999897,1.1724,3.0814764519999898,1027568.26608,-100522.0,927046.26608,-295357.5326679855,284558.2538999999,-10799.278767985736,991853.7856582351,997132.379576783,0.0,79127.02718078298,4.913384759836361,0.0,0.0,997137.2929615428,1594.8956690683187,11157.502027874436,1626.0346292766917,1006178.2066455428,9061663.901437415
2019-01-18,551717.314116,11984.0,563701.314116,55.1717314116,1.1984000000000001,56.3701314116,1592962.523196,-131601.0,1461361.523196,-295412.7043993971,284557.0554999999,-10855.648899397336,997137.2929615428,997080.9228301313,0.0,0.0,0.0,460657.74368186865,31.74837837585152,997049.1744517554,1594.8956690683187,11157.502027874436,1657.7830076525431,1000672.0311357554,8521905.965568382
2019-01-22,633990.06255,2976.0,636966.06255,63.399006255,0.29760000000000003,63.696606255000006,937450.7872860001,-119843.0,817607.7872860001,-295476.10340565204,284556.7578999999,-10919.345505652336,997049.1744517554,996985.4778455003,0.0,176212.87388350035,10.769551733873454,0.0,0.0,996996.2473972342,1594.8956690683187,11168.27157960831,1657.7830076525431,993831.4307212343,9158797.561960392
2019-01-23,134358.27624799995,16224.0,150582.27624799995,13.435827624799996,1.6224,15.058227624799995,1073770.556089,-135295.0,938475.5560890001,-295489.53923327685,284555.1354999999,-10934.403733277137,996996.2473972342,996981.1891696095,0.0,58074.30895960948,3.549202443176001,0.0,0.0,996984.7383720527,1594.8956690683187,11171.820782051487,1657.7830076525431,996553.4142510528,9040644.678282324
2019-01-24,80578.17232500004,15419.0,95997.17232500004,8.057817232500003,1.5419,9.599717232500003,1154919.42762,-142719.0,1012200.42762,-295497.59705050936,284553.5935999999,-10944.003450509637,996984.7383720527,996975.1386548202,0.0,0.0,0.0,7090.913880179869,0.491665593018402,996974.6469892272,1594.8956690683187,11171.820782051487,1658.2746732455614,1005109.0220742271,8975476.397905685
2019-01-25,259126.46347999992,22944.0,282070.4634799999,25.912646347999992,2.2944,28.20704634799999,1423818.117712,-128114.0,1295704.117712,-287245.2127368574,279415.2991999999,-7829.913536857695,996974.6469892272,1000088.7369028791,0.0,0.0,0.0,289190.0760721208,20.21144534118451,1000068.5254575378,1594.8956690683187,11171.820782051487,1678.486118586746,1006493.8301945379,8693397.938824676
2019-01-28,618320.96256,1805.000000000001,620125.96256,61.83209625600001,0.1805000000000001,62.012596256,794675.7517439999,-119209.0,675466.7517439999,-285927.3338921134,279310.1186999999,-6617.2151921136865,1000068.5254575378,1001281.2238022819,0.0,330853.662446282,20.863477049453277,0.0,0.0,1001302.0872793313,1594.8956690683187,11192.68425910094,1678.486118586746,1006341.2776673313,9313441.025311371
2019-01-29,197912.99813599998,6987.000000000002,204899.99813599998,19.7912998136,0.6987000000000002,20.489999813599997,595708.247568,-123656.0,472052.247568,-285849.877869927,280911.41999999987,-4938.457869927243,1001302.0872793313,1002980.8446015178,0.0,535754.0340595178,33.8598882105779,0.0,0.0,1003014.7044897283,1594.8956690683187,11226.544147311519,1678.486118586746,1007840.1415157284,9518286.673559349
2019-01-30,916890.2701919999,2114.0,919004.2701919999,91.68902701919998,0.2114,91.9004270192,1522029.0761759998,-134942.0,1387087.0761759998,-283624.2822349462,280351.20859999984,-3273.073634946475,1003014.7044897283,1004680.0887247091,0.0,0.0,0.0,383308.27667129063,26.73394464916201,1004653.35478006,1594.8956690683187,11226.544147311519,1705.220063235908,1003752.0655600601,8599217.236884978
2019-01-31,250356.94381200007,4233.0,254589.94381200007,25.03569438120001,0.4233,25.458994381200007,1785753.1189080002,-145546.0,1640207.1189080002,-281613.0056289075,277425.7852999998,-4187.220328907733,1004653.35478006,1003739.2080860988,0.0,0.0,0.0,639877.384381901,44.19006150968366,1003695.018024589,1594.8956690683187,11226.544147311519,1749.4101247455915,1000285.5444645894,8342719.053180526
2019-02-01,171800.80247400003,4154.999999999996,175955.80247400003,17.180080247400003,0.41549999999999965,17.595580247400004,1614812.346462,-135108.0,1479704.346462,-277632.03206915484,273825.3697999998,-3806.662269155119,1003695.018024589,1004075.5760843416,0.0,0.0,0.0,472293.3675496583,32.484844541041525,1004043.0912398006,1594.8956690683187,11226.544147311519,1781.894969286633,1007378.4940678006,8510379.744918821
2019-02-04,666189.299776,12030.0,678219.299776,66.6189299776,1.203,67.8219299776,2292362.615868,-152002.0,2140360.615868,-277698.6509991324,273824.16679999983,-3874.484199132719,1004043.0912398006,1003975.2693098229,0.0,0.0,0.0,1126552.9741001772,77.63512782010412,1003897.6341820029,1594.8956690683187,11226.544147311519,1859.5300971067372,1013730.0066400026,7856230.258340661
2019-02-05,247641.78186,11910.0,259551.78186,24.764178186,1.191,25.955178186,2549613.5070900004,-176358.0,2373255.5070900004,-277723.41517731844,273822.97579999984,-3900.439377318719,1003897.6341820029,1003871.6790038169,0.0,0.0,0.0,1362388.346266183,94.92846641510421,1003776.7505374018,1594.8956690683187,11226.544147311519,1954.4585635218414,1010772.2323574021,7620567.449768891
2019-02-06,273079.42493,2597.999999999998,275677.42493,27.307942493,0.2597999999999998,27.567742493,2273173.185556,-165917.0,2107256.185556,-273743.10969981144,269802.71599999984,-3940.393699811734,1003776.7505374018,1003736.7962149087,0.0,0.0,0.0,1092029.4175450914,75.86125968678039,1003660.934955222,1594.8956690683187,11226.544147311519,2030.3198232086218,1015150.906751222,7891097.168216085
2019-02-07,1091821.05604,1975.9999999999982,1093797.05604,109.182105604,0.19759999999999983,109.379705604,1159682.223076,-148207.0,1011475.2230760001,-274181.8082654154,270374.5183999998,-3807.2898654157343,1003660.934955222,1003794.038789618,0.0,1582.3975296178833,0.09803895552021208,0.0,0.0,1003794.1368285734,1594.8956690683187,11226.64218626704,2030.3198232086218,1013057.7186445735,8984784.746511526
2019-02-08,28161.092977000015,4524.999999999997,32686.09297700001,2.8161092977000015,0.45249999999999974,3.268609297700001,1189259.970875,-146394.0,1042865.9708750001,-276259.2350667131,274448.0658999998,-1811.1691667134273,1003794.1368285734,1005790.2575272757,0.0,0.0,0.0,22056.86601772427,1.4956962913260627,1005788.7618309844,1594.8956690683187,11226.64218626704,2031.8155194999479,1020807.6091609845,8961146.880621519
2019-02-11,13318.915105999951,11648.0,24966.91510599995,1.331891510599995,1.1648,2.496691510599995,1203238.437856,-156753.0,1046485.4378559999,-276260.5669582237,274446.9010999998,-1813.6658582240273,1005788.7618309844,1005786.2651394738,0.0,0.0,0.0,23731.77351152629,1.6091406492276898,1005784.6559988246,1594.8956690683187,11226.64218626704,2033.4246601491755,1022752.0552038244,8959475.077964658
2019-02-12,1313607.1187500001,7519.0,1321126.1187500001,131.36071187500002,0.7519,132.11261187500003,2532318.4328300003,-188775.0,2343543.4328300003,-275336.49107909866,273909.1491999998,-1427.341879099007,1005784.6559988246,1006170.9799779496,0.0,0.0,0.0,1329953.614014051,93.86644260694314,1006077.1135353427,1594.8956690683187,11226.64218626704,2127.2911027561186,1013495.9523733426,7653348.713045389
2019-02-13,65035.574984000035,20223.999999999996,85259.57498400004,6.503557498400004,2.0223999999999998,8.525957498400004,2475505.270853,-177842.0,2297663.270853,-268922.591308597,269907.1267999998,984.5354914026614,1006077.1135353427,1008488.9909058444,0.0,0.0,0.0,1285244.431430156,91.42068928222592,1008397.5702165621,1594.8956690683187,11226.64218626704,2218.7117920383444,1012327.4187335619,7698243.182761173
2019-02-14,622028.404788,19057.0,641085.404788,62.202840478800006,1.9057000000000002,64.10854047880001,1847985.5455979998,-154144.0,1693841.5455979998,-264310.05890707584,266267.2210999998,1957.1621929238177,1008397.5702165621,1009370.1969180832,0.0,0.0,0.0,682428.5558719168,49.02040631331995,1009321.1765117699,1594.8956690683187,11226.64218626704,2267.7321983516645,1011363.9693197696,8301199.499415008
2019-02-15,1082319.874126,0.0,1082319.874126,108.23198741260002,0.0,108.23198741260002,2950443.464703,-173627.0,2776816.464703,-264418.29089448845,266267.2210999998,1848.9302055112175,1009321.1765117699,1009212.9445243573,0.0,0.0,0.0,1764905.6823916428,127.01809110135808,1009085.926433256,1594.8956690683187,11226.64218626704,2394.7502894530226,1011783.7642202559,7218898.411392696
2019-02-19,426361.65855,37105.0,463466.65855,42.636165855,3.7105,46.346665855000005,2529187.667865,-136199.0,2392988.667865,-249244.91260034355,253333.5105999998,4088.597999656129,1009085.926433256,1011325.594227401,0.0,0.0,0.0,1375822.388598599,97.67577919139251,1011227.9184482095,1594.8956690683187,11226.64218626704,2492.426068644415,1017068.6034872096,7608206.399056033
2019-02-20,81065.47493000011,16156.000000000002,97221.47493000011,8.106547493000011,1.6156000000000004,9.722147493000012,2453219.709919,-121235.0,2331984.709919,-244119.33996783657,250097.89499999981,5978.555032163102,1011227.9184482095,1013117.8754807165,0.0,0.0,0.0,1311020.3115952834,92.89081844143833,1013024.9846622751,1594.8956690683187,11226.64218626704,2585.316887085853,1020871.5075052751,7673199.042656981
2019-02-21,560435.3117219998,13296.0,573731.3117219998,56.043531172199984,1.3296000000000001,57.37313117219998,1884060.9776560003,-98158.0,1785902.9776560003,-242248.89204300873,250432.56539999982,8183.673356990931,1013024.9846622751,1015230.1029871029,0.0,0.0,0.0,764031.2638228973,54.458520054724374,1015175.6444670482,1594.8956690683187,11226.64218626704,2639.7754071405775,1021817.2553130483,8220335.439767864
2019-02-22,60192.52138399989,15744.000000000002,75936.52138399989,6.019252138399989,1.5744000000000002,7.59365213839999,1955934.6499360001,-93420.0,1862514.6499360001,-238280.05430314716,248126.9909999998,9846.936696852497,1015175.6444670482,1016838.9078069098,0.0,0.0,0.0,840029.8373790904,59.873787977228105,1016779.0340189325,1594.8956690683187,11226.64218626704,2699.6491951178054,1022424.9387689325,8144451.198519703
2019-02-25,285297.315024,12990.0,298287.315024,28.5297315024,1.2990000000000002,29.828731502400004,1673299.9958239999,-83462.0,1589837.9958239999,-236253.21564964956,247165.6919999998,10912.47635035009,1016779.0340189325,1017844.5736724301,0.0,0.0,0.0,567812.22487457,40.231674386090866,1017804.341998044,1594.8956690683187,11226.64218626704,2739.8808695038965,1021985.5392750438,8416768.916486587
2019-02-26,303346.100848,11370.0,314716.100848,30.334610084799998,1.137,31.471610084799998,1368756.628236,-70282.0,1298474.628236,-235367.48113473435,247704.55499999982,12337.073865265296,1017804.341998044,1019228.9395129592,0.0,0.0,0.0,275907.82731104083,19.798221326511204,1019209.1412916327,1594.8956690683187,11226.64218626704,2759.679090830408,1022547.0027036326,8708733.343945827
2019-02-27,235877.87616000004,12060.000000000002,247937.87616000004,23.587787616000007,1.2060000000000002,24.793787616000007,1132290.714,-55402.0,1076888.714,-234206.51052235038,247913.3489999998,13706.83847764928,1019209.1412916327,1020578.9059040167,0.0,0.0,0.0,52134.543159983354,3.7372778989971307,1020575.1686261176,1594.8956690683187,11226.64218626704,2763.416368729405,1024750.4335621175,8932530.16359611
2019-02-28,321016.2016919999,14250.0,335266.2016919999,32.10162016919999,1.425,33.526620169199994,809165.661408,-37376.0,771789.661408,-230826.58753751958,246336.92399999982,15510.336462480092,1020575.1686261176,1022378.6666109484,0.0,254594.39463394822,16.79726613171613,0.0,0.0,1022395.4638770801,1594.8956690683187,11243.439452398756,2763.416368729405,1026400.85330808,9239246.041401811
2019-03-01,230151.34996000008,16605.0,246756.34996000008,23.015134996000008,1.6605,24.67563499600001,584066.515592,-25508.0,558558.515592,-225422.4681675156,242165.26349999983,16742.795332484075,1022395.4638770801,1023627.922747084,0.0,468132.86622508394,30.043345189965354,0.0,0.0,1023657.9660922741,1594.8956690683187,11273.482797588722,2763.416368729405,1026721.4251622739,9452737.672381623
2019-03-04,329574.59612,13005.999999999998,342580.59612,32.957459612,1.3006,34.258059612000004,252367.43531999993,-9520.0,242847.43531999993,-222683.80735112773,240805.96289999984,18122.15554887193,1023657.9660922741,1025037.326308662,0.0,784697.247630662,50.79063691953116,0.0,0.0,1025088.1169455815,1594.8956690683187,11324.273434508254,2763.416368729405,1027595.4735875814,9769221.219805092
2019-03-05,252024.20115599994,9226.0,261250.20115599994,25.202420115599995,0.9226000000000001,26.125020115599995,0.0,0.0,0.0,-222056.88729324334,242611.04029999985,20554.15300675631,1025088.1169455815,1027520.1144034659,0.0,1027520.1144034659,66.08162599256019,0.0,0.0,1027586.1960294584,1594.8956690683187,11390.355060500813,2763.416368729405,1027586.1960294584,10011927.214314984
2019-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-222056.88729324334,242611.04029999985,20554.15300675631,1027586.1960294584,1027586.1960294584,0.0,1027586.1960294584,64.79910440972216,0.0,0.0,1027650.9951338682,1594.8956690683187,11455.154164910535,2763.416368729405,1027650.9951338682,10011862.415210575
2019-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-222056.88729324334,242611.04029999985,20554.15300675631,1027650.9951338682,1027650.9951338682,0.0,1027650.9951338682,66.81034326534375,0.0,0.0,1027717.8054771335,1594.8956690683187,11521.964508175879,2763.416368729405,1027717.8054771335,10011795.60486731
2019-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-222056.88729324334,242611.04029999985,20554.15300675631,1027717.8054771335,1027717.8054771335,0.0,1027717.8054771335,66.38416022477102,0.0,0.0,1027784.1896373583,1594.8956690683187,11588.34866840065,2763.416368729405,1027784.1896373583,10011729.220707085
2019-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-222056.88729324334,242611.04029999985,20554.15300675631,1027784.1896373583,1027784.1896373583,0.0,1027784.1896373583,63.66946460108734,0.0,0.0,1027847.8591019594,1594.8956690683187,11652.018133001737,2763.416368729405,1027847.8591019594,10011665.551242484
2019-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-222056.88729324334,242611.04029999985,20554.15300675631,1027847.8591019594,1027847.8591019594,0.0,1027847.8591019594,65.81713556393825,0.0,0.0,1027913.6762375233,1594.8956690683187,11717.835268565676,2763.416368729405,1027913.6762375233,10011599.734106919
2019-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-222056.88729324334,242611.04029999985,20554.15300675631,1027913.6762375233,1027913.6762375233,0.0,1027913.6762375233,65.96202678166803,0.0,0.0,1027979.638264305,1594.8956690683187,11783.797295347344,2763.416368729405,1027979.638264305,10011533.772080138
2019-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-222056.88729324334,242611.04029999985,20554.15300675631,1027979.638264305,1027979.638264305,0.0,1027979.638264305,68.8313500299416,0.0,0.0,1028048.4696143349,1594.8956690683187,11852.628645377285,2763.416368729405,1028048.4696143349,10011464.940730108
2019-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-222056.88729324334,242611.04029999985,20554.15300675631,1028048.4696143349,1028048.4696143349,0.0,1028048.4696143349,67.54816728671135,0.0,0.0,1028116.0177816215,1594.8956690683187,11920.176812663996,2763.416368729405,1028116.0177816215,10011397.392562822
2019-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-222056.88729324334,242611.04029999985,20554.15300675631,1028116.0177816215,1028116.0177816215,0.0,1028116.0177816215,67.68876067716081,0.0,0.0,1028183.7065422987,1594.8956690683187,11987.865573341158,2763.416368729405,1028183.7065422987,10011329.703802144
2019-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-222056.88729324334,242611.04029999985,20554.15300675631,1028183.7065422987,1028183.7065422987,0.0,1028183.7065422987,67.8382772075724,0.0,0.0,1028251.5448195062,1594.8956690683187,12055.70385054873,2763.416368729405,1028251.5448195062,10011261.865524936
2019-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-222056.88729324334,242611.04029999985,20554.15300675631,1028251.5448195062,1028251.5448195062,0.0,1028251.5448195062,65.98370807355921,0.0,0.0,1028317.5285275797,1594.8956690683187,12121.68755862229,2763.416368729405,1028317.5285275797,10011195.881816862
2019-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-222056.88729324334,242611.04029999985,20554.15300675631,1028317.5285275797,1028317.5285275797,0.0,1028317.5285275797,67.42518773700911,0.0,0.0,1028384.9537153167,1594.8956690683187,12189.1127463593,2763.416368729405,1028384.9537153167,10011128.456629125
2019-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-222056.88729324334,242611.04029999985,20554.15300675631,1028384.9537153167,1028384.9537153167,0.0,1028384.9537153167,67.14164197909633,0.0,0.0,1028452.0953572958,1594.8956690683187,12256.254388338397,2763.416368729405,1028452.0953572958,10011061.314987147
2019-03-25,23623.749631999995,14928.0,38551.74963199999,2.3623749631999997,1.4928000000000001,3.855174963199999,23623.749631999995,-15248.000000000002,8375.749631999994,-222059.24966820655,242609.54749999984,20550.297831793112,1028452.0953572958,1028448.2401823326,0.0,1019752.4905503326,66.5715221097044,0.0,0.0,1028514.8117044423,1594.8956690683187,12322.825910448102,2763.416368729405,1028194.8117044423,10002295.138658071
2019-03-26,69137.97811200001,0.0,69137.97811200001,6.913797811200001,0.0,6.913797811200001,92937.82220800001,-14288.0,78649.82220800001,-222066.16346601775,242609.54749999984,20543.38403398191,1028514.8117044423,1028507.897906631,0.0,950674.170162631,61.07349637278068,0.0,0.0,1028568.9714030038,1594.8956690683187,12383.899406820883,2763.416368729405,1029385.0658670038,9933089.17325189
2019-03-27,36747.79975999998,14080.000000000002,50827.79975999998,3.674779975999998,1.4080000000000001,5.0827799759999985,55704.042800000025,-28015.999999999996,27688.04280000003,-222069.83824599374,242608.13949999984,20538.30125400591,1028568.9714030038,1028563.8886230278,0.0,1001557.9606390278,63.714267652698624,0.0,0.0,1028627.6028906805,1594.8956690683187,12447.613674473581,2763.416368729405,1029309.7177066805,9983848.175964262
